dataset,subject,modality,font,condition,block_id,n_seq,n_samples,asym,sym
Angelique,S24,Dig,20F/S,Control,epbin_Dig_20F_Std_C1 22 rr icfilt ica ep1 but chanlocs chansel chanlabels S24.csv,2,30720,0.032554487283858985,2.219940092000696
Angelique,S37,Dig,20F/S,Control,epbin_Dig_20F_Std_C1 22 rr icfilt ica ep1 but chanlocs chansel chanlabels S37.csv,2,30720,-0.04686085341705215,3.4907081706656347
Angelique,S25,Dig,20F/S,Par,epbin_Dig_20F_Std_Par 12 rr fixAF8 icfilt ica ep1 but chanlocs chansel chanlabels S25.csv,2,30720,0.30101667696403134,0.8218254862974088
Angelique,S34,Dig,20F/S,Par,epbin_Dig_20F_Std_Par 12 rr fixC4 ica ep1 but chanlocs chansel chanlabels S34.csv,2,30720,0.4840707356731097,2.5401195571240454
Angelique,S15,Dig,20F/S,Par,epbin_Dig_20F_Std_Par 12 rr fixC5 ica ep1 but chanlocs chansel chanlabels S15.csv,2,30720,0.1077388085735341,1.3998720910814073
Angelique,S32,Dig,20F/S,Par,epbin_Dig_20F_Std_Par 12 rr fixF6 fixP5 fixFC5 icfilt ica ep1 but chanlocs chansel chanlabels S32.csv,2,30720,0.3256189301609993,1.5744563945465617
Angelique,S11,Dig,20F/S,Par,epbin_Dig_20F_Std_Par 12 rr fixF7 icfilt ica ep1 but chanlocs chansel chanlabels S11.csv,2,30720,0.32093019535144174,3.831159132015374
Angelique,S21,Dig,20F/S,Par,epbin_Dig_20F_Std_Par 12 rr fixF7 icfilt ica ep1 but chanlocs chansel chanlabels S21.csv,2,30720,0.10192704180048573,2.8363563000328007
Angelique,S03,Dig,20F/S,Par,epbin_Dig_20F_Std_Par 12 rr fixF8 ica ep1 but chanlocs chansel chanlabels S03.csv,2,30720,0.12912564186586276,0.7163487948063347
Angelique,S28,Dig,20F/S,Par,epbin_Dig_20F_Std_Par 12 rr fixF8 icfilt ica ep1 but chanlocs chansel chanlabels S28.csv,2,30720,0.26472082775500083,1.6388405361730192
Angelique,S22,Dig,20F/S,Par,epbin_Dig_20F_Std_Par 12 rr fixFC4 icfilt ica ep1 but chanlocs chansel chanlabels S22.csv,2,30720,0.04780135831485192,1.6275534160021277
Angelique,S27,Dig,20F/S,Par,epbin_Dig_20F_Std_Par 12 rr fixFT8 icfilt ica ep1 but chanlocs chansel chanlabels S27.csv,2,30720,-0.057650970812473036,1.1522466695557039
Angelique,S13,Dig,20F/S,Par,epbin_Dig_20F_Std_Par 12 rr fixO1 icfilt ica ep1 but chanlocs chansel chanlabels S13.csv,2,30720,0.24928701472365195,1.6173989282300074
Angelique,S23,Dig,20F/S,Par,epbin_Dig_20F_Std_Par 12 rr fixP2 fixP3 fixC3 icfilt ica ep1 but chanlocs chansel chanlabels S23.csv,2,30720,0.1724765696045425,1.37633401590089
Angelique,S08,Dig,20F/S,Par,epbin_Dig_20F_Std_Par 12 rr fixPO8 icfilt ica ep1 but chanlocs chansel chanlabels S08.csv,2,30720,-0.08391419146209955,1.5323627784641252
Angelique,S38,Dig,20F/S,Par,epbin_Dig_20F_Std_Par 12 rr fixT8 fixF8 fixFT7 icfilt ica ep1 but chanlocs chansel chanlabels S38.csv,2,30720,-0.07699229454414712,1.8328082176546256
Angelique,S35,Dig,20F/S,Par,epbin_Dig_20F_Std_Par 12 rr fixT8 ica ep1 but chanlocs chansel chanlabels S35.csv,2,30720,0.19975894275638795,1.2451300683120885
Angelique,S31,Dig,20F/S,Par,epbin_Dig_20F_Std_Par 12 rr fixTP8 fixC6 ica ep1 but chanlocs chansel chanlabels S31.csv,2,30720,-0.03933325709982051,0.9342545946646067
Angelique,S04,Dig,20F/S,Par,epbin_Dig_20F_Std_Par 12 rr ica ep1 but chanlocs chansel chanlabels S04.csv,2,30720,0.001849608185390622,2.8042496889829636
Angelique,S10,Dig,20F/S,Par,epbin_Dig_20F_Std_Par 12 rr ica ep1 but chanlocs chansel chanlabels S10.csv,2,30720,0.09024111440198289,1.9775035685549178
Angelique,S18,Dig,20F/S,Par,epbin_Dig_20F_Std_Par 12 rr ica ep1 but chanlocs chansel chanlabels S18.csv,2,30720,0.12653650974647868,0.9005898828100827
Angelique,S26,Dig,20F/S,Par,epbin_Dig_20F_Std_Par 12 rr ica ep1 but chanlocs chansel chanlabels S26.csv,2,30720,0.1757876638116108,1.8528818986896012
Angelique,S29,Dig,20F/S,Par,epbin_Dig_20F_Std_Par 12 rr ica ep1 but chanlocs chansel chanlabels S29.csv,2,30720,0.11181960896485384,3.639637614910801
Angelique,S33,Dig,20F/S,Par,epbin_Dig_20F_Std_Par 12 rr ica ep1 but chanlocs chansel chanlabels S33.csv,2,30720,0.017162812770240836,2.1864032979226775
Angelique,S02,Dig,20F/S,Par,epbin_Dig_20F_Std_Par 12 rr icfilt ica ep1 but chanlocs chansel chanlabels S02.csv,2,30720,0.30974089437060887,1.7074363336174025
Angelique,S05,Dig,20F/S,Par,epbin_Dig_20F_Std_Par 12 rr icfilt ica ep1 but chanlocs chansel chanlabels S05.csv,2,30720,0.3333827378228307,1.1810272170437708
Angelique,S07,Dig,20F/S,Par,epbin_Dig_20F_Std_Par 12 rr icfilt ica ep1 but chanlocs chansel chanlabels S07.csv,2,30720,0.11956059829228455,3.227305791237288
Angelique,S09,Dig,20F/S,Par,epbin_Dig_20F_Std_Par 12 rr icfilt ica ep1 but chanlocs chansel chanlabels S09.csv,2,30720,0.044804214499890804,1.2577518259899483
Angelique,S16,Dig,20F/S,Par,epbin_Dig_20F_Std_Par 12 rr icfilt ica ep1 but chanlocs chansel chanlabels S16.csv,2,30720,0.033841392956674064,3.774046329677933
Angelique,S19,Dig,20F/S,Par,epbin_Dig_20F_Std_Par 12 rr icfilt ica ep1 but chanlocs chansel chanlabels S19.csv,2,30720,0.12653981149196625,1.360869855619967
Angelique,S24,Dig,20F/S,Par,epbin_Dig_20F_Std_Par 12 rr icfilt ica ep1 but chanlocs chansel chanlabels S24.csv,2,30720,0.15109759486383864,2.1769847952657275
Angelique,S37,Dig,20F/S,Par,epbin_Dig_20F_Std_Par 12 rr icfilt ica ep1 but chanlocs chansel chanlabels S37.csv,2,30720,0.10524133986069098,4.27105978379647
Angelique,S25,NumWoGE,1F,Control,epbin_NumWoGE_1F_C1 24 rr fixAF8 icfilt ica ep1 but chanlocs chansel chanlabels S25.csv,2,30720,0.08615627367463377,0.3538578431018525
Angelique,S34,NumWoGE,1F,Control,epbin_NumWoGE_1F_C1 24 rr fixC4 ica ep1 but chanlocs chansel chanlabels S34.csv,2,30720,0.439690012174348,2.9133662968460055
Angelique,S15,NumWoGE,1F,Control,epbin_NumWoGE_1F_C1 24 rr fixC5 ica ep1 but chanlocs chansel chanlabels S15.csv,2,30720,0.22722113598138094,2.472471169920431
Angelique,S32,NumWoGE,1F,Control,epbin_NumWoGE_1F_C1 24 rr fixF6 fixP5 fixFC5 icfilt ica ep1 but chanlocs chansel chanlabels S32.csv,2,30720,0.6647850815206766,3.188914390901724
Angelique,S11,NumWoGE,1F,Control,epbin_NumWoGE_1F_C1 24 rr fixF7 icfilt ica ep1 but chanlocs chansel chanlabels S11.csv,2,30720,0.6805128269932337,2.0758077276663647
Angelique,S21,NumWoGE,1F,Control,epbin_NumWoGE_1F_C1 24 rr fixF7 icfilt ica ep1 but chanlocs chansel chanlabels S21.csv,2,30720,0.5529169664821691,1.6331115901056266
Angelique,S03,NumWoGE,1F,Control,epbin_NumWoGE_1F_C1 24 rr fixF8 ica ep1 but chanlocs chansel chanlabels S03.csv,2,30720,0.06345097084219257,0.7276097903442051
Angelique,S28,NumWoGE,1F,Control,epbin_NumWoGE_1F_C1 24 rr fixF8 icfilt ica ep1 but chanlocs chansel chanlabels S28.csv,2,30720,0.5247480560404559,1.62015929673281
Angelique,S22,NumWoGE,1F,Control,epbin_NumWoGE_1F_C1 24 rr fixFC4 icfilt ica ep1 but chanlocs chansel chanlabels S22.csv,2,30720,0.011637674541109144,0.7665516239487462
Angelique,S27,NumWoGE,1F,Control,epbin_NumWoGE_1F_C1 24 rr fixFT8 icfilt ica ep1 but chanlocs chansel chanlabels S27.csv,2,30720,0.3159462611915337,1.9765526774442856
Angelique,S13,NumWoGE,1F,Control,epbin_NumWoGE_1F_C1 24 rr fixO1 icfilt ica ep1 but chanlocs chansel chanlabels S13.csv,2,30720,0.15679081632859176,1.7916262514061398
Angelique,S23,NumWoGE,1F,Control,epbin_NumWoGE_1F_C1 24 rr fixP2 fixP3 fixC3 icfilt ica ep1 but chanlocs chansel chanlabels S23.csv,2,30720,0.09916205300639074,1.221316481836968
Angelique,S08,NumWoGE,1F,Control,epbin_NumWoGE_1F_C1 24 rr fixPO8 icfilt ica ep1 but chanlocs chansel chanlabels S08.csv,2,30720,0.09085953152841993,1.5498465422747862
Angelique,S38,NumWoGE,1F,Control,epbin_NumWoGE_1F_C1 24 rr fixT8 fixF8 fixFT7 icfilt ica ep1 but chanlocs chansel chanlabels S38.csv,2,30720,0.23559328872296548,1.6561015641523733
Angelique,S35,NumWoGE,1F,Control,epbin_NumWoGE_1F_C1 24 rr fixT8 ica ep1 but chanlocs chansel chanlabels S35.csv,2,30720,0.3144402195596032,0.8811382959700294
Angelique,S31,NumWoGE,1F,Control,epbin_NumWoGE_1F_C1 24 rr fixTP8 fixC6 ica ep1 but chanlocs chansel chanlabels S31.csv,2,30720,0.2630537603464391,1.0059611682469645
Angelique,S04,NumWoGE,1F,Control,epbin_NumWoGE_1F_C1 24 rr ica ep1 but chanlocs chansel chanlabels S04.csv,2,30720,0.7127100324465169,2.2260161764505835
Angelique,S10,NumWoGE,1F,Control,epbin_NumWoGE_1F_C1 24 rr ica ep1 but chanlocs chansel chanlabels S10.csv,2,30720,0.4478409482787053,1.361079731128282
Angelique,S18,NumWoGE,1F,Control,epbin_NumWoGE_1F_C1 24 rr ica ep1 but chanlocs chansel chanlabels S18.csv,2,30720,-0.028590626704196133,0.4257407383993268
Angelique,S26,NumWoGE,1F,Control,epbin_NumWoGE_1F_C1 24 rr ica ep1 but chanlocs chansel chanlabels S26.csv,2,30720,0.2581931280179156,0.7848413871187303
Angelique,S29,NumWoGE,1F,Control,epbin_NumWoGE_1F_C1 24 rr ica ep1 but chanlocs chansel chanlabels S29.csv,2,30720,0.49791994380454224,2.254105687348379
Angelique,S33,NumWoGE,1F,Control,epbin_NumWoGE_1F_C1 24 rr ica ep1 but chanlocs chansel chanlabels S33.csv,2,30720,0.11896569468080997,1.66435356096675
Angelique,S02,NumWoGE,1F,Control,epbin_NumWoGE_1F_C1 24 rr icfilt ica ep1 but chanlocs chansel chanlabels S02.csv,2,30720,0.5434616014568343,1.720624904355241
Angelique,S05,NumWoGE,1F,Control,epbin_NumWoGE_1F_C1 24 rr icfilt ica ep1 but chanlocs chansel chanlabels S05.csv,2,30720,0.4172268139405383,0.7821570448577404
Angelique,S07,NumWoGE,1F,Control,epbin_NumWoGE_1F_C1 24 rr icfilt ica ep1 but chanlocs chansel chanlabels S07.csv,2,30720,0.09671470264179838,2.5400601462978454
Angelique,S09,NumWoGE,1F,Control,epbin_NumWoGE_1F_C1 24 rr icfilt ica ep1 but chanlocs chansel chanlabels S09.csv,2,30720,0.24618032797136238,0.9781792311825686
Angelique,S16,NumWoGE,1F,Control,epbin_NumWoGE_1F_C1 24 rr icfilt ica ep1 but chanlocs chansel chanlabels S16.csv,2,30720,0.4955267190105386,3.083855330737101
Angelique,S19,NumWoGE,1F,Control,epbin_NumWoGE_1F_C1 24 rr icfilt ica ep1 but chanlocs chansel chanlabels S19.csv,2,30720,0.41446617535418934,1.3571917321532965
Angelique,S24,NumWoGE,1F,Control,epbin_NumWoGE_1F_C1 24 rr icfilt ica ep1 but chanlocs chansel chanlabels S24.csv,2,30720,0.2808501987407605,1.8244728342526488
Angelique,S37,NumWoGE,1F,Control,epbin_NumWoGE_1F_C1 24 rr icfilt ica ep1 but chanlocs chansel chanlabels S37.csv,2,30720,0.4478356732676427,4.3851858226375455
Angelique,S25,NumWoGE,1F,Par,epbin_NumWoGE_1F_Par 14 rr fixAF8 icfilt ica ep1 but chanlocs chansel chanlabels S25.csv,2,30720,-0.002609049073523946,0.492500901222229
Angelique,S34,NumWoGE,1F,Par,epbin_NumWoGE_1F_Par 14 rr fixC4 ica ep1 but chanlocs chansel chanlabels S34.csv,2,30720,0.3623832198273804,2.809403753322032
Angelique,S15,NumWoGE,1F,Par,epbin_NumWoGE_1F_Par 14 rr fixC5 ica ep1 but chanlocs chansel chanlabels S15.csv,2,30720,0.372063069500857,2.4978832150292067
Angelique,S32,NumWoGE,1F,Par,epbin_NumWoGE_1F_Par 14 rr fixF6 fixP5 fixFC5 icfilt ica ep1 but chanlocs chansel chanlabels S32.csv,2,30720,0.3970606537121866,2.546317452150914
Angelique,S11,NumWoGE,1F,Par,epbin_NumWoGE_1F_Par 14 rr fixF7 icfilt ica ep1 but chanlocs chansel chanlabels S11.csv,2,30720,0.2786535827649964,2.156499193256928
Angelique,S21,NumWoGE,1F,Par,epbin_NumWoGE_1F_Par 14 rr fixF7 icfilt ica ep1 but chanlocs chansel chanlabels S21.csv,2,30720,0.583265775297251,1.7364142067316506
Angelique,S03,NumWoGE,1F,Par,epbin_NumWoGE_1F_Par 14 rr fixF8 ica ep1 but chanlocs chansel chanlabels S03.csv,2,30720,0.05518252914771438,0.6391007911620868
Angelique,S28,NumWoGE,1F,Par,epbin_NumWoGE_1F_Par 14 rr fixF8 icfilt ica ep1 but chanlocs chansel chanlabels S28.csv,2,30720,0.24064989796736172,1.2855957217721476
Angelique,S22,NumWoGE,1F,Par,epbin_NumWoGE_1F_Par 14 rr fixFC4 icfilt ica ep1 but chanlocs chansel chanlabels S22.csv,2,30720,0.011320742261078626,0.8383244164288044
Angelique,S27,NumWoGE,1F,Par,epbin_NumWoGE_1F_Par 14 rr fixFT8 icfilt ica ep1 but chanlocs chansel chanlabels S27.csv,2,30720,0.40475437603890896,1.7488924351831279
Angelique,S13,NumWoGE,1F,Par,epbin_NumWoGE_1F_Par 14 rr fixO1 icfilt ica ep1 but chanlocs chansel chanlabels S13.csv,2,30720,0.30567150604393745,1.4733774045275316
Angelique,S23,NumWoGE,1F,Par,epbin_NumWoGE_1F_Par 14 rr fixP2 fixP3 fixC3 icfilt ica ep1 but chanlocs chansel chanlabels S23.csv,2,30720,0.19129891005448169,1.2676970964918532
Angelique,S08,NumWoGE,1F,Par,epbin_NumWoGE_1F_Par 14 rr fixPO8 icfilt ica ep1 but chanlocs chansel chanlabels S08.csv,2,30720,0.09227821013579765,0.7755172963564594
Angelique,S38,NumWoGE,1F,Par,epbin_NumWoGE_1F_Par 14 rr fixT8 fixF8 fixFT7 icfilt ica ep1 but chanlocs chansel chanlabels S38.csv,2,30720,0.2833217966059844,1.8986508616556723
Angelique,S35,NumWoGE,1F,Par,epbin_NumWoGE_1F_Par 14 rr fixT8 ica ep1 but chanlocs chansel chanlabels S35.csv,2,30720,-0.13121981028881338,0.8363743300239245
Angelique,S31,NumWoGE,1F,Par,epbin_NumWoGE_1F_Par 14 rr fixTP8 fixC6 ica ep1 but chanlocs chansel chanlabels S31.csv,2,30720,0.09894710220396519,0.9225946337812476
Angelique,S04,NumWoGE,1F,Par,epbin_NumWoGE_1F_Par 14 rr ica ep1 but chanlocs chansel chanlabels S04.csv,2,30720,0.18840426796426374,2.2670674429585533
Angelique,S10,NumWoGE,1F,Par,epbin_NumWoGE_1F_Par 14 rr ica ep1 but chanlocs chansel chanlabels S10.csv,2,30720,0.35428164299163556,1.7017314591341548
Angelique,S18,NumWoGE,1F,Par,epbin_NumWoGE_1F_Par 14 rr ica ep1 but chanlocs chansel chanlabels S18.csv,2,30720,0.04734915360394452,0.458028568368819
Angelique,S26,NumWoGE,1F,Par,epbin_NumWoGE_1F_Par 14 rr ica ep1 but chanlocs chansel chanlabels S26.csv,2,30720,0.3271426735445857,0.939852084654073
Angelique,S29,NumWoGE,1F,Par,epbin_NumWoGE_1F_Par 14 rr ica ep1 but chanlocs chansel chanlabels S29.csv,2,30720,0.4785410823921363,3.338944545429614
Angelique,S33,NumWoGE,1F,Par,epbin_NumWoGE_1F_Par 14 rr ica ep1 but chanlocs chansel chanlabels S33.csv,2,30720,0.2962419794251521,1.6009497505923114
Angelique,S02,NumWoGE,1F,Par,epbin_NumWoGE_1F_Par 14 rr icfilt ica ep1 but chanlocs chansel chanlabels S02.csv,2,30720,0.6318340624372165,1.335752941047152
Angelique,S05,NumWoGE,1F,Par,epbin_NumWoGE_1F_Par 14 rr icfilt ica ep1 but chanlocs chansel chanlabels S05.csv,2,30720,0.046084434000982166,0.21860265400674608
Angelique,S07,NumWoGE,1F,Par,epbin_NumWoGE_1F_Par 14 rr icfilt ica ep1 but chanlocs chansel chanlabels S07.csv,2,30720,0.7663254735784398,2.8959909161138864
Angelique,S09,NumWoGE,1F,Par,epbin_NumWoGE_1F_Par 14 rr icfilt ica ep1 but chanlocs chansel chanlabels S09.csv,2,30720,0.3616719981138077,1.1156426027624144
Angelique,S16,NumWoGE,1F,Par,epbin_NumWoGE_1F_Par 14 rr icfilt ica ep1 but chanlocs chansel chanlabels S16.csv,2,30720,0.3460091871933805,2.395605761971739
Angelique,S19,NumWoGE,1F,Par,epbin_NumWoGE_1F_Par 14 rr icfilt ica ep1 but chanlocs chansel chanlabels S19.csv,2,30720,0.5795179827966624,1.372619389452868
Angelique,S24,NumWoGE,1F,Par,epbin_NumWoGE_1F_Par 14 rr icfilt ica ep1 but chanlocs chansel chanlabels S24.csv,2,30720,0.3953574907241596,1.968326715959443
Angelique,S37,NumWoGE,1F,Par,epbin_NumWoGE_1F_Par 14 rr icfilt ica ep1 but chanlocs chansel chanlabels S37.csv,2,30720,0.406308454564876,3.6115575873603425
Angelique,S25,NumWoGE,20F/A,Control,epbin_NumWoGE_20F_Atp_C1 26 rr fixAF8 icfilt ica ep1 but chanlocs chansel chanlabels S25.csv,2,30720,-0.003068639896810048,0.6105164831711186
Angelique,S34,NumWoGE,20F/A,Control,epbin_NumWoGE_20F_Atp_C1 26 rr fixC4 ica ep1 but chanlocs chansel chanlabels S34.csv,2,30720,0.05676779461403687,2.263169322576788
Angelique,S15,NumWoGE,20F/A,Control,epbin_NumWoGE_20F_Atp_C1 26 rr fixC5 ica ep1 but chanlocs chansel chanlabels S15.csv,2,30720,0.18671773756957716,2.064986440249615
Angelique,S32,NumWoGE,20F/A,Control,epbin_NumWoGE_20F_Atp_C1 26 rr fixF6 fixP5 fixFC5 icfilt ica ep1 but chanlocs chansel chanlabels S32.csv,2,30720,0.20171837343109977,1.8389120935979815
Angelique,S11,NumWoGE,20F/A,Control,epbin_NumWoGE_20F_Atp_C1 26 rr fixF7 icfilt ica ep1 but chanlocs chansel chanlabels S11.csv,2,30720,0.04259396199550893,2.1574846716183753
Angelique,S21,NumWoGE,20F/A,Control,epbin_NumWoGE_20F_Atp_C1 26 rr fixF7 icfilt ica ep1 but chanlocs chansel chanlabels S21.csv,2,30720,0.058176893740892424,1.3121449990818896
Angelique,S03,NumWoGE,20F/A,Control,epbin_NumWoGE_20F_Atp_C1 26 rr fixF8 ica ep1 but chanlocs chansel chanlabels S03.csv,2,30720,0.12911486925764215,0.4714745777762599
Angelique,S28,NumWoGE,20F/A,Control,epbin_NumWoGE_20F_Atp_C1 26 rr fixF8 icfilt ica ep1 but chanlocs chansel chanlabels S28.csv,2,30720,0.23801818024367094,1.4279485642910004
Angelique,S22,NumWoGE,20F/A,Control,epbin_NumWoGE_20F_Atp_C1 26 rr fixFC4 icfilt ica ep1 but chanlocs chansel chanlabels S22.csv,2,30720,0.10274412244972256,0.4729254463066657
Angelique,S27,NumWoGE,20F/A,Control,epbin_NumWoGE_20F_Atp_C1 26 rr fixFT8 icfilt ica ep1 but chanlocs chansel chanlabels S27.csv,2,30720,-0.05219402102132639,1.9665573364537623
Angelique,S13,NumWoGE,20F/A,Control,epbin_NumWoGE_20F_Atp_C1 26 rr fixO1 icfilt ica ep1 but chanlocs chansel chanlabels S13.csv,2,30720,0.1648376623375548,0.982810591864917
Angelique,S23,NumWoGE,20F/A,Control,epbin_NumWoGE_20F_Atp_C1 26 rr fixP2 fixP3 fixC3 icfilt ica ep1 but chanlocs chansel chanlabels S23.csv,2,30720,0.05000903685059812,1.194722629359199
Angelique,S08,NumWoGE,20F/A,Control,epbin_NumWoGE_20F_Atp_C1 26 rr fixPO8 icfilt ica ep1 but chanlocs chansel chanlabels S08.csv,2,30720,-0.04114694096561935,0.4670792177526487
Angelique,S38,NumWoGE,20F/A,Control,epbin_NumWoGE_20F_Atp_C1 26 rr fixT8 fixF8 fixFT7 icfilt ica ep1 but chanlocs chansel chanlabels S38.csv,2,30720,-0.010968976964553193,1.2761405447704925
Angelique,S35,NumWoGE,20F/A,Control,epbin_NumWoGE_20F_Atp_C1 26 rr fixT8 ica ep1 but chanlocs chansel chanlabels S35.csv,2,30720,0.04874849402242237,1.3724880870431662
Angelique,S31,NumWoGE,20F/A,Control,epbin_NumWoGE_20F_Atp_C1 26 rr fixTP8 fixC6 ica ep1 but chanlocs chansel chanlabels S31.csv,2,30720,0.07996770527420774,1.0329490982823901
Angelique,S04,NumWoGE,20F/A,Control,epbin_NumWoGE_20F_Atp_C1 26 rr ica ep1 but chanlocs chansel chanlabels S04.csv,2,30720,-0.06051733179224862,3.8142137492282524
Angelique,S10,NumWoGE,20F/A,Control,epbin_NumWoGE_20F_Atp_C1 26 rr ica ep1 but chanlocs chansel chanlabels S10.csv,2,30720,0.20134978565490907,1.0985481712139316
Angelique,S18,NumWoGE,20F/A,Control,epbin_NumWoGE_20F_Atp_C1 26 rr ica ep1 but chanlocs chansel chanlabels S18.csv,2,30720,0.0413516348020898,0.8044635521041023
Angelique,S26,NumWoGE,20F/A,Control,epbin_NumWoGE_20F_Atp_C1 26 rr ica ep1 but chanlocs chansel chanlabels S26.csv,2,30720,0.026851207949221127,1.0935123807026281
Angelique,S29,NumWoGE,20F/A,Control,epbin_NumWoGE_20F_Atp_C1 26 rr ica ep1 but chanlocs chansel chanlabels S29.csv,2,30720,0.2537446767091751,1.6799132585939434
Angelique,S33,NumWoGE,20F/A,Control,epbin_NumWoGE_20F_Atp_C1 26 rr ica ep1 but chanlocs chansel chanlabels S33.csv,2,30720,0.01111426452795665,0.7047008372222384
Angelique,S02,NumWoGE,20F/A,Control,epbin_NumWoGE_20F_Atp_C1 26 rr icfilt ica ep1 but chanlocs chansel chanlabels S02.csv,2,30720,0.10062024100787109,1.3462959069551692
Angelique,S05,NumWoGE,20F/A,Control,epbin_NumWoGE_20F_Atp_C1 26 rr icfilt ica ep1 but chanlocs chansel chanlabels S05.csv,2,30720,0.26383321949591243,1.21124917972419
Angelique,S07,NumWoGE,20F/A,Control,epbin_NumWoGE_20F_Atp_C1 26 rr icfilt ica ep1 but chanlocs chansel chanlabels S07.csv,2,30720,0.12068148950735727,2.142624444224768
Angelique,S09,NumWoGE,20F/A,Control,epbin_NumWoGE_20F_Atp_C1 26 rr icfilt ica ep1 but chanlocs chansel chanlabels S09.csv,2,30720,0.0795300758133332,0.6073569632652733
Angelique,S16,NumWoGE,20F/A,Control,epbin_NumWoGE_20F_Atp_C1 26 rr icfilt ica ep1 but chanlocs chansel chanlabels S16.csv,2,30720,0.01950118876993656,2.3958899550553827
Angelique,S19,NumWoGE,20F/A,Control,epbin_NumWoGE_20F_Atp_C1 26 rr icfilt ica ep1 but chanlocs chansel chanlabels S19.csv,2,30720,0.173030211072829,0.6774124372750521
Angelique,S24,NumWoGE,20F/A,Control,epbin_NumWoGE_20F_Atp_C1 26 rr icfilt ica ep1 but chanlocs chansel chanlabels S24.csv,2,30720,0.07113894364900059,1.8687001532978482
Angelique,S37,NumWoGE,20F/A,Control,epbin_NumWoGE_20F_Atp_C1 26 rr icfilt ica ep1 but chanlocs chansel chanlabels S37.csv,2,30720,0.2931366362091568,2.4702148261583514
Angelique,S25,NumWoGE,20F/A,Par,epbin_NumWoGE_20F_Atp_Par 16 rr fixAF8 icfilt ica ep1 but chanlocs chansel chanlabels S25.csv,2,30720,0.14454152714461088,0.7754942066967487
Angelique,S34,NumWoGE,20F/A,Par,epbin_NumWoGE_20F_Atp_Par 16 rr fixC4 ica ep1 but chanlocs chansel chanlabels S34.csv,2,30720,0.05758264340046379,2.199496039292878
Angelique,S15,NumWoGE,20F/A,Par,epbin_NumWoGE_20F_Atp_Par 16 rr fixC5 ica ep1 but chanlocs chansel chanlabels S15.csv,2,30720,0.43776772083300686,2.0228555592604804
Angelique,S32,NumWoGE,20F/A,Par,epbin_NumWoGE_20F_Atp_Par 16 rr fixF6 fixP5 fixFC5 icfilt ica ep1 but chanlocs chansel chanlabels S32.csv,2,30720,0.1273474893015292,1.8391139985372622
Angelique,S11,NumWoGE,20F/A,Par,epbin_NumWoGE_20F_Atp_Par 16 rr fixF7 icfilt ica ep1 but chanlocs chansel chanlabels S11.csv,2,30720,0.23042852203879094,2.242496383169459
Angelique,S21,NumWoGE,20F/A,Par,epbin_NumWoGE_20F_Atp_Par 16 rr fixF7 icfilt ica ep1 but chanlocs chansel chanlabels S21.csv,2,30720,0.34180057918032014,1.5081809980587828
Angelique,S03,NumWoGE,20F/A,Par,epbin_NumWoGE_20F_Atp_Par 16 rr fixF8 ica ep1 but chanlocs chansel chanlabels S03.csv,2,30720,-0.007346547829608124,0.5133059120012654
Angelique,S28,NumWoGE,20F/A,Par,epbin_NumWoGE_20F_Atp_Par 16 rr fixF8 icfilt ica ep1 but chanlocs chansel chanlabels S28.csv,2,30720,0.21781693036771482,1.3703241462094917
Angelique,S22,NumWoGE,20F/A,Par,epbin_NumWoGE_20F_Atp_Par 16 rr fixFC4 icfilt ica ep1 but chanlocs chansel chanlabels S22.csv,2,30720,-0.05578356298307578,0.5040719825774431
Angelique,S27,NumWoGE,20F/A,Par,epbin_NumWoGE_20F_Atp_Par 16 rr fixFT8 icfilt ica ep1 but chanlocs chansel chanlabels S27.csv,2,30720,0.06979619473632837,1.6169358380138874
Angelique,S13,NumWoGE,20F/A,Par,epbin_NumWoGE_20F_Atp_Par 16 rr fixO1 icfilt ica ep1 but chanlocs chansel chanlabels S13.csv,2,30720,0.21593876348601446,1.1187618455539148
Angelique,S23,NumWoGE,20F/A,Par,epbin_NumWoGE_20F_Atp_Par 16 rr fixP2 fixP3 fixC3 icfilt ica ep1 but chanlocs chansel chanlabels S23.csv,2,30720,0.21849116124212742,1.2060332740139632
Angelique,S08,NumWoGE,20F/A,Par,epbin_NumWoGE_20F_Atp_Par 16 rr fixPO8 icfilt ica ep1 but chanlocs chansel chanlabels S08.csv,2,30720,0.17059988869975012,0.6024103759684496
