dataset,subject,elec_idx,elec,z,p
Angelique,S09,22,P7,-0.5397,0.63281
Angelique,S09,23,P9,-1.1671,0.82031
Angelique,S09,24,PO7,-0.9859,0.72656
Angelique,S09,25,PO3,-1.2308,0.85156
Angelique,S09,26,O1,0.5174,0.32031
Angelique,S09,27,Iz,1.023,0.21094
Angelique,S09,28,Oz,1.2188,0.13281
Angelique,S09,29,POz,-0.5353,0.69531
Angelique,S09,30,Pz,-0.2876,0.60156
Angelique,S09,31,CPz,0.6766,0.28906
Angelique,S09,32,Fpz,-0.6981,0.78906
Angelique,S09,33,Fp2,-0.9541,0.66406
Angelique,S09,34,AF8,0.8745,0.27344
Angelique,S09,35,AF4,-0.4029,0.55469
Angelique,S09,36,AFz,-0.5955,0.63281
Angelique,S09,37,Fz,1.195,0.16406
Angelique,S09,38,F2,0.6238,0.33594
Angelique,S09,39,F4,-0.157,0.50781
Angelique,S09,40,F6,-0.1973,0.55469
Angelique,S09,41,F8,-0.4055,0.58594
Angelique,S09,42,FT8,1.1806,0.19531
Angelique,S09,43,FC6,0.8103,0.42969
Angelique,S09,44,FC4,-0.3107,0.58594
Angelique,S09,45,FC2,0.8929,0.22656
Angelique,S09,46,FCz,1.5776,0.03906
Angelique,S09,47,Cz,1.0908,0.02344
Angelique,S09,48,C2,1.2698,0.11719
Angelique,S09,49,C4,-1.2138,0.88281
Angelique,S09,50,C6,0.4784,0.35156
Angelique,S09,51,T8,0.0804,0.44531
Angelique,S09,52,TP8,1.1803,0.24219
Angelique,S09,53,CP6,0.6975,0.38281
Angelique,S09,54,CP4,1.397,0.05469
Angelique,S09,55,CP2,-1.1818,0.92969
Angelique,S09,56,P2,-0.9778,0.66406
Angelique,S09,57,P4,-0.0258,0.55469
Angelique,S09,58,P6,-0.9913,0.58594
Angelique,S09,59,P8,-0.896,0.66406
Angelique,S09,60,P10,1.1423,0.10156
Angelique,S09,61,PO8,0.5445,0.33594
Angelique,S09,62,PO4,-0.9713,0.63281
Angelique,S09,63,O2,-0.592,0.72656
Angelique,S09,64,PO9,-0.6668,0.69531
Angelique,S09,65,I1,0.9765,0.19531
Angelique,S09,66,I2,1.4732,0.03906
Angelique,S09,67,PO10,0.2464,0.42969
