dataset,subject,elec_idx,elec,z,p
Angelique,S11,36,AFz,-0.2609,0.66406
Angelique,S11,37,Fz,-1.5038,0.97656
Angelique,S11,38,F2,-1.2972,0.92969
Angelique,S11,39,F4,-1.3636,0.89844
Angelique,S11,40,F6,-1.1861,0.88281
Angelique,S11,41,F8,-0.5539,0.69531
Angelique,S11,42,FT8,-0.2861,0.58594
Angelique,S11,43,FC6,1.2848,0.11719
Angelique,S11,44,FC4,-0.981,0.82031
Angelique,S11,45,FC2,-1.9204,0.97656
Angelique,S11,46,FCz,-1.6268,0.99219
Angelique,S11,47,Cz,-0.8419,0.78906
Angelique,S11,48,C2,-0.5416,0.64844
Angelique,S11,49,C4,1.3254,0.13281
Angelique,S11,50,C6,-0.3952,0.63281
Angelique,S11,51,T8,0.7014,0.27344
Angelique,S11,52,TP8,2.149,0.00781
Angelique,S11,53,CP6,1.763,0.03906
Angelique,S11,54,CP4,0.219,0.39844
Angelique,S11,55,CP2,-0.4076,0.61719
Angelique,S11,56,P2,-0.2757,0.55469
Angelique,S11,57,P4,0.5779,0.39844
Angelique,S11,58,P6,0.7797,0.30469
Angelique,S11,59,P8,-1.7197,0.96094
Angelique,S11,60,P10,0.0769,0.47656
Angelique,S11,61,PO8,1.3602,0.11719
Angelique,S11,62,PO4,0.7391,0.30469
Angelique,S11,63,O2,0.5346,0.30469
Angelique,S11,64,PO9,-0.3179,0.52344
Angelique,S11,65,I1,0.3747,0.25781
Angelique,S11,66,I2,-1.0006,0.75781
Angelique,S11,67,PO10,-0.7649,0.61719
Angelique,S13,0,Fp1,-1.1149,0.85156
Angelique,S13,1,AF7,0.5895,0.28906
Angelique,S13,2,AF3,-0.2282,0.60156
Angelique,S13,3,F1,1.2344,0.11719
Angelique,S13,4,F3,1.4372,0.08594
Angelique,S13,5,F5,0.2415,0.38281
Angelique,S13,6,F7,-1.048,0.82031
Angelique,S13,7,FT7,-0.8849,0.78906
Angelique,S13,8,FC5,-1.4314,0.92969
Angelique,S13,9,FC3,0.4489,0.39844
Angelique,S13,10,FC1,0.5554,0.30469
Angelique,S13,11,C1,-0.2311,0.57031
Angelique,S13,12,C3,0.0932,0.47656
Angelique,S13,13,C5,0.6028,0.36719
Angelique,S13,14,T7,-0.7526,0.71094
Angelique,S13,15,TP7,-0.116,0.53906
Angelique,S13,16,CP5,-0.5886,0.58594
Angelique,S13,17,CP3,-0.2206,0.60156
Angelique,S13,18,CP1,-1.0866,0.85156
Angelique,S13,19,P1,-0.2314,0.57031
Angelique,S13,20,P3,1.0754,0.22656
Angelique,S13,21,P5,0.1443,0.41406
Angelique,S13,22,P7,0.7939,0.27344
Angelique,S13,23,P9,-1.1739,0.85156
Angelique,S13,24,PO7,1.4782,0.05469
Angelique,S13,25,PO3,1.4954,0.07031
Angelique,S13,26,O1,1.5015,0.10156
Angelique,S13,27,Iz,1.1538,0.14844
Angelique,S13,28,Oz,0.5255,0.32031
Angelique,S13,29,POz,-0.5055,0.63281
Angelique,S13,30,Pz,0.1616,0.42969
Angelique,S13,31,CPz,-0.5485,0.71094
Angelique,S13,32,Fpz,0.8573,0.17969
Angelique,S13,33,Fp2,1.0821,0.16406
Angelique,S13,34,AF8,1.3281,0.14844
Angelique,S13,35,AF4,1.8852,0.02344
Angelique,S13,36,AFz,0.5325,0.36719
Angelique,S13,37,Fz,1.2048,0.11719
Angelique,S13,38,F2,0.7746,0.24219
Angelique,S13,39,F4,1.2461,0.13281
Angelique,S13,40,F6,0.0071,0.49219
Angelique,S13,41,F8,1.5309,0.07031
Angelique,S13,42,FT8,1.5841,0.08594
Angelique,S13,43,FC6,1.5378,0.05469
Angelique,S13,44,FC4,1.4437,0.08594
Angelique,S13,45,FC2,1.7123,0.05469
Angelique,S13,46,FCz,1.2379,0.16406
Angelique,S13,47,Cz,-0.5811,0.72656
Angelique,S13,48,C2,0.6741,0.30469
Angelique,S13,49,C4,1.9469,0.02344
Angelique,S13,50,C6,0.9668,0.19531
Angelique,S13,51,T8,1.2559,0.08594
Angelique,S13,52,TP8,1.2009,0.13281
Angelique,S13,53,CP6,-0.4006,0.64844
Angelique,S13,54,CP4,-0.397,0.66406
Angelique,S13,55,CP2,0.7962,0.25781
Angelique,S13,56,P2,-0.8978,0.78906
Angelique,S13,57,P4,-0.8129,0.80469
Angelique,S13,58,P6,0.7911,0.24219
Angelique,S13,59,P8,0.5235,0.33594
Angelique,S13,60,P10,1.3172,0.07031
Angelique,S13,61,PO8,0.741,0.27344
Angelique,S13,62,PO4,1.0037,0.22656
Angelique,S13,63,O2,0.0323,0.49219
Angelique,S13,64,PO9,-0.1805,0.53906
Angelique,S13,65,I1,1.412,0.08594
Angelique,S13,66,I2,0.4617,0.35156
Angelique,S13,67,PO10,-0.4875,0.69531
Angelique,S15,0,Fp1,0.4348,0.33594
Angelique,S15,1,AF7,0.7093,0.35156
Angelique,S15,2,AF3,0.8328,0.17969
Angelique,S15,3,F1,0.4881,0.36719
Angelique,S15,4,F3,0.33,0.38281
Angelique,S15,5,F5,1.2012,0.11719
Angelique,S15,6,F7,0.4193,0.35156
Angelique,S15,7,FT7,-0.1233,0.57031
Angelique,S15,8,FC5,1.7909,0.00781
Angelique,S15,9,FC3,0.1688,0.46094
Angelique,S15,10,FC1,0.0678,0.44531
Angelique,S15,11,C1,1.4848,0.08594
Angelique,S15,12,C3,1.0055,0.19531
Angelique,S15,13,C5,1.4718,0.02344
Angelique,S15,14,T7,0.2118,0.39844
Angelique,S15,15,TP7,-1.1335,0.85156
Angelique,S15,16,CP5,0.6523,0.27344
Angelique,S15,17,CP3,-0.5248,0.66406
Angelique,S15,18,CP1,1.786,0.03906
Angelique,S15,19,P1,0.8437,0.28906
Angelique,S15,20,P3,0.9137,0.36719
Angelique,S15,21,P5,1.2234,0.10156
Angelique,S15,22,P7,-0.427,0.64844
Angelique,S15,23,P9,1.7824,0.02344
Angelique,S15,24,PO7,1.6874,0.02344
Angelique,S15,25,PO3,1.3846,0.03906
Angelique,S15,26,O1,2.1985,0.00781
Angelique,S15,27,Iz,0.2422,0.42969
Angelique,S15,28,Oz,1.3773,0.10156
Angelique,S15,29,POz,0.1036,0.44531
Angelique,S15,30,Pz,0.9929,0.21094
Angelique,S15,31,CPz,1.3827,0.08594
Angelique,S15,32,Fpz,0.4557,0.38281
Angelique,S15,33,Fp2,0.7658,0.24219
Angelique,S15,34,AF8,1.065,0.16406
Angelique,S15,35,AF4,1.268,0.10156
Angelique,S15,36,AFz,1.1051,0.16406
Angelique,S15,37,Fz,0.5743,0.28906
Angelique,S15,38,F2,0.0296,0.46094
Angelique,S15,39,F4,0.311,0.32031
Angelique,S15,40,F6,-0.8865,0.75781
Angelique,S15,41,F8,0.8006,0.28906
Angelique,S15,42,FT8,-0.2088,0.57031
Angelique,S15,43,FC6,-0.6348,0.69531
Angelique,S15,44,FC4,1.8581,0.00781
Angelique,S15,45,FC2,1.6353,0.07031
Angelique,S15,46,FCz,0.7561,0.24219
Angelique,S15,47,Cz,1.5263,0.08594
Angelique,S15,48,C2,0.3172,0.33594
Angelique,S15,49,C4,-0.8438,0.78906
Angelique,S15,50,C6,0.3011,0.36719
Angelique,S15,51,T8,1.3202,0.08594
Angelique,S15,52,TP8,1.3184,0.11719
Angelique,S15,53,CP6,1.2651,0.10156
Angelique,S15,54,CP4,-0.3104,0.58594
Angelique,S15,55,CP2,-0.4486,0.67969
Angelique,S15,56,P2,-0.6655,0.74219
Angelique,S15,57,P4,1.8368,0.03906
Angelique,S15,58,P6,0.6548,0.28906
Angelique,S15,59,P8,1.4294,0.08594
Angelique,S15,60,P10,1.6913,0.05469
Angelique,S15,61,PO8,-0.3915,0.60156
Angelique,S15,62,PO4,-0.0527,0.52344
Angelique,S15,63,O2,-1.7429,0.97656
Angelique,S15,64,PO9,0.5894,0.25781
Angelique,S15,65,I1,-0.0177,0.50781
Angelique,S15,66,I2,0.9332,0.19531
Angelique,S15,67,PO10,1.5688,0.05469
Angelique,S16,0,Fp1,-0.6973,0.73438
Angelique,S16,1,AF7,1.3627,0.10938
Angelique,S16,2,AF3,-0.8487,0.82812
Angelique,S16,3,F1,-1.4552,0.92188
Angelique,S16,4,F3,-0.5979,0.70312
Angelique,S16,5,F5,0.5938,0.26562
Angelique,S16,6,F7,0.7522,0.26562
Angelique,S16,7,FT7,1.282,0.14062
Angelique,S16,8,FC5,-0.0433,0.54688
Angelique,S16,9,FC3,1.0029,0.14062
Angelique,S16,10,FC1,0.4194,0.35938
Angelique,S16,11,C1,1.1982,0.17188
Angelique,S16,12,C3,1.346,0.07812
Angelique,S16,13,C5,0.2464,0.42188
Angelique,S16,14,T7,0.0967,0.48438
Angelique,S16,15,TP7,0.7487,0.23438
Angelique,S16,16,CP5,-1.8334,0.98438
Angelique,S16,17,CP3,-1.3555,0.89062
Angelique,S16,18,CP1,-1.2941,0.82812
Angelique,S16,19,P1,-1.4287,0.92188
Angelique,S16,20,P3,-1.3436,0.92188
Angelique,S16,21,P5,-0.6777,0.67188
Angelique,S16,22,P7,1.5302,0.07812
Angelique,S16,23,P9,1.5,0.07812
Angelique,S16,24,PO7,0.7455,0.23438
Angelique,S16,25,PO3,-1.7893,0.98438
Angelique,S16,26,O1,0.7644,0.20312
Angelique,S16,27,Iz,0.1247,0.42188
Angelique,S16,28,Oz,-1.3681,0.89062
Angelique,S16,29,POz,-1.5153,0.92188
Angelique,S16,30,Pz,-1.0272,0.79688
Angelique,S16,31,CPz,0.1387,0.39062
Angelique,S16,32,Fpz,-1.848,0.98438
Angelique,S16,33,Fp2,-0.8398,0.73438
Angelique,S16,34,AF8,-0.2912,0.57812
Angelique,S16,35,AF4,-1.4319,0.92188
Angelique,S16,36,AFz,-1.482,0.92188
Angelique,S16,37,Fz,-1.7373,0.98438
Angelique,S16,38,F2,-1.3347,0.79688
Angelique,S16,39,F4,-1.2957,0.92188
Angelique,S16,40,F6,-0.6359,0.60938
Angelique,S16,41,F8,-0.9827,0.79688
Angelique,S16,42,FT8,-0.9554,0.73438
Angelique,S16,43,FC6,-0.8249,0.79688
Angelique,S16,44,FC4,-0.2756,0.64062
Angelique,S16,45,FC2,1.6261,0.04688
Angelique,S16,46,FCz,-0.7358,0.76562
Angelique,S16,47,Cz,1.4274,0.07812
Angelique,S16,48,C2,0.6896,0.26562
Angelique,S16,49,C4,1.0869,0.14062
Angelique,S16,50,C6,-0.4463,0.67188
Angelique,S16,51,T8,1.099,0.10938
Angelique,S16,52,TP8,1.5161,0.04688
Angelique,S16,53,CP6,-1.2382,0.85938
Angelique,S16,54,CP4,1.5573,0.04688
Angelique,S16,55,CP2,0.7973,0.23438
Angelique,S16,56,P2,-0.0152,0.51562
Angelique,S16,57,P4,-0.8775,0.76562
Angelique,S16,58,P6,0.6907,0.35938
Angelique,S16,59,P8,0.7971,0.26562
Angelique,S16,60,P10,0.9062,0.20312
Angelique,S16,61,PO8,-1.3357,0.92188
Angelique,S16,62,PO4,-0.2606,0.60938
Angelique,S16,63,O2,-1.1349,0.82812
Angelique,S16,64,PO9,1.5955,0.04688
Angelique,S16,65,I1,1.37,0.07812
Angelique,S16,66,I2,0.5988,0.32812
Angelique,S16,67,PO10,-0.7579,0.67188
Angelique,S18,0,Fp1,0.7267,0.22656
Angelique,S18,1,AF7,0.3703,0.33594
Angelique,S18,2,AF3,0.1489,0.39844
Angelique,S18,3,F1,0.9491,0.21094
Angelique,S18,4,F3,-0.3561,0.71094
Angelique,S18,5,F5,0.744,0.27344
Angelique,S18,6,F7,1.3845,0.07031
Angelique,S18,7,FT7,0.4215,0.35156
Angelique,S18,8,FC5,-0.4258,0.66406
Angelique,S18,9,FC3,0.0676,0.49219
Angelique,S18,10,FC1,-1.0661,0.82031
Angelique,S18,11,C1,-0.9343,0.72656
Angelique,S18,12,C3,-0.1306,0.55469
Angelique,S18,13,C5,-1.0168,0.80469
Angelique,S18,14,T7,-0.2172,0.57031
Angelique,S18,15,TP7,-1.198,0.86719
Angelique,S18,16,CP5,-0.3367,0.60156
Angelique,S18,17,CP3,-0.5662,0.69531
Angelique,S18,18,CP1,0.8058,0.25781
Angelique,S18,19,P1,-0.3272,0.55469
Angelique,S18,20,P3,-0.2658,0.61719
Angelique,S18,21,P5,-0.3442,0.57031
Angelique,S18,22,P7,-0.9004,0.78906
Angelique,S18,23,P9,-0.6622,0.75781
Angelique,S18,24,PO7,-1.0732,0.78906
Angelique,S18,25,PO3,0.1714,0.44531
Angelique,S18,26,O1,-1.2705,0.88281
Angelique,S18,27,Iz,-0.7631,0.72656
Angelique,S18,28,Oz,-1.5186,0.92969
Angelique,S18,29,POz,0.0479,0.47656
Angelique,S18,30,Pz,1.1152,0.13281
Angelique,S18,31,CPz,1.8552,0.02344
Angelique,S18,32,Fpz,0.1889,0.41406
Angelique,S18,33,Fp2,0.2812,0.41406
Angelique,S18,34,AF8,-0.3163,0.63281
Angelique,S18,35,AF4,-0.653,0.74219
Angelique,S18,36,AFz,-0.6525,0.64844
Angelique,S18,37,Fz,-1.3592,0.88281
Angelique,S18,38,F2,1.349,0.10156
Angelique,S18,39,F4,-1.3546,0.89844
Angelique,S18,40,F6,-1.47,0.92969
Angelique,S18,41,F8,0.6749,0.33594
Angelique,S18,42,FT8,-1.2811,0.89844
Angelique,S18,43,FC6,-0.4427,0.66406
Angelique,S18,44,FC4,-1.3679,0.89844
Angelique,S18,45,FC2,1.5515,0.05469
Angelique,S18,46,FCz,-0.1361,0.57031
Angelique,S18,47,Cz,0.6269,0.28906
Angelique,S18,48,C2,0.8382,0.25781
Angelique,S18,49,C4,-0.4155,0.63281
Angelique,S18,50,C6,-0.6766,0.69531
Angelique,S18,51,T8,-0.17,0.50781
Angelique,S18,52,TP8,-0.2867,0.60156
Angelique,S18,53,CP6,1.9666,0.02344
Angelique,S18,54,CP4,1.5623,0.07031
Angelique,S18,55,CP2,1.6264,0.05469
Angelique,S18,56,P2,0.2762,0.35156
Angelique,S18,57,P4,0.6452,0.33594
Angelique,S18,58,P6,0.4055,0.38281
Angelique,S18,59,P8,-1.5975,0.96094
Angelique,S18,60,P10,1.2377,0.11719
Angelique,S18,61,PO8,-0.5024,0.64844
Angelique,S18,62,PO4,0.3597,0.38281
Angelique,S18,63,O2,-0.1739,0.53906
Angelique,S18,64,PO9,-0.5001,0.66406
Angelique,S18,65,I1,-0.499,0.63281
Angelique,S18,66,I2,-0.0358,0.50781
Angelique,S18,67,PO10,1.17,0.14844
Angelique,S19,0,Fp1,0.9535,0.21094
Angelique,S19,1,AF7,0.4909,0.41406
Angelique,S19,2,AF3,-1.108,0.86719
Angelique,S19,3,F1,-2.0494,0.97656
Angelique,S19,4,F3,-1.8351,0.96094
Angelique,S19,5,F5,-1.545,0.96094
Angelique,S19,6,F7,-0.0118,0.52344
Angelique,S19,7,FT7,1.0212,0.16406
Angelique,S19,8,FC5,-1.1524,0.85156
Angelique,S19,9,FC3,-1.5872,0.94531
Angelique,S19,10,FC1,-2.2465,0.99219
Angelique,S19,11,C1,0.1503,0.44531
Angelique,S19,12,C3,-1.0161,0.80469
Angelique,S19,13,C5,-1.9316,0.99219
Angelique,S19,14,T7,-1.7699,0.96094
Angelique,S19,15,TP7,0.2689,0.41406
Angelique,S19,16,CP5,-1.1556,0.80469
Angelique,S19,17,CP3,-0.5432,0.71094
Angelique,S19,18,CP1,-0.4708,0.66406
Angelique,S19,19,P1,-0.58,0.67969
Angelique,S19,20,P3,-1.0646,0.83594
Angelique,S19,21,P5,-1.2834,0.89844
Angelique,S19,22,P7,0.4105,0.47656
Angelique,S19,23,P9,0.7019,0.25781
Angelique,S19,24,PO7,1.6243,0.03906
Angelique,S19,25,PO3,0.2095,0.44531
Angelique,S19,26,O1,-0.5556,0.74219
Angelique,S19,27,Iz,-0.2417,0.55469
Angelique,S19,28,Oz,-1.4914,0.92969
Angelique,S19,29,POz,-0.6598,0.72656
Angelique,S19,30,Pz,-0.2432,0.58594
Angelique,S19,31,CPz,0.78,0.25781
Angelique,S19,32,Fpz,0.0664,0.46094
Angelique,S19,33,Fp2,-0.5137,0.67969
Angelique,S19,34,AF8,-0.5186,0.60156
Angelique,S19,35,AF4,-0.4032,0.64844
Angelique,S19,36,AFz,-0.2549,0.61719
Angelique,S19,37,Fz,-1.6539,0.96094
Angelique,S19,38,F2,-1.0404,0.82031
Angelique,S19,39,F4,-1.3225,0.88281
Angelique,S19,40,F6,-1.0555,0.82031
Angelique,S19,41,F8,1.0552,0.17969
Angelique,S19,42,FT8,-0.7215,0.66406
Angelique,S19,43,FC6,1.9028,0.02344
Angelique,S19,44,FC4,-0.228,0.58594
Angelique,S19,45,FC2,-1.039,0.83594
Angelique,S19,46,FCz,-1.8586,0.94531
Angelique,S19,47,Cz,0.7678,0.27344
Angelique,S19,48,C2,0.1913,0.46094
Angelique,S19,49,C4,1.5712,0.02344
Angelique,S19,50,C6,1.6745,0.05469
Angelique,S19,51,T8,1.4057,0.08594
Angelique,S19,52,TP8,0.9453,0.22656
Angelique,S19,53,CP6,0.9328,0.24219
Angelique,S19,54,CP4,1.899,0.00781
Angelique,S19,55,CP2,1.4235,0.10156
Angelique,S19,56,P2,0.542,0.39844
Angelique,S19,57,P4,0.996,0.19531
Angelique,S19,58,P6,-0.4807,0.67969
Angelique,S19,59,P8,-0.0237,0.52344
Angelique,S19,60,P10,-1.3531,0.92969
Angelique,S19,61,PO8,-0.68,0.69531
Angelique,S19,62,PO4,0.021,0.41406
Angelique,S19,63,O2,-0.2617,0.58594
Angelique,S19,64,PO9,-0.8967,0.80469
Angelique,S19,65,I1,0.9121,0.21094
Angelique,S19,66,I2,-0.9024,0.80469
Angelique,S19,67,PO10,-0.7182,0.69531
Angelique,S21,0,Fp1,-0.5231,0.69531
Angelique,S21,1,AF7,0.8763,0.17969
Angelique,S21,2,AF3,-1.6671,0.94531
Angelique,S21,3,F1,-0.2746,0.61719
Angelique,S21,4,F3,-0.9186,0.80469
Angelique,S21,5,F5,0.6089,0.30469
Angelique,S21,6,F7,0.5951,0.35156
Angelique,S21,7,FT7,1.0264,0.17969
Angelique,S21,8,FC5,-0.5165,0.61719
Angelique,S21,9,FC3,-0.8535,0.80469
Angelique,S21,10,FC1,-0.2884,0.63281
Angelique,S21,11,C1,-0.4942,0.69531
Angelique,S21,12,C3,-0.9155,0.85156
Angelique,S21,13,C5,-0.5956,0.71094
Angelique,S21,14,T7,-0.2504,0.61719
Angelique,S21,15,TP7,0.8392,0.19531
Angelique,S21,16,CP5,0.8123,0.22656
Angelique,S21,17,CP3,-0.5355,0.66406
Angelique,S21,18,CP1,-0.9078,0.80469
Angelique,S21,19,P1,0.5646,0.28906
Angelique,S21,20,P3,0.8271,0.21094
Angelique,S21,21,P5,-0.2483,0.64844
Angelique,S21,22,P7,0.8209,0.28906
Angelique,S21,23,P9,0.5876,0.28906
Angelique,S21,24,PO7,0.5109,0.32031
Angelique,S21,25,PO3,-0.3265,0.60156
Angelique,S21,26,O1,1.048,0.19531
Angelique,S21,27,Iz,-0.5153,0.66406
Angelique,S21,28,Oz,1.2752,0.10156
Angelique,S21,29,POz,-0.4274,0.67969
Angelique,S21,30,Pz,0.7384,0.24219
Angelique,S21,31,CPz,-0.7357,0.80469
Angelique,S21,32,Fpz,-0.5515,0.71094
Angelique,S21,33,Fp2,-0.2792,0.58594
Angelique,S21,34,AF8,-0.3855,0.61719
Angelique,S21,35,AF4,1.2034,0.16406
Angelique,S21,36,AFz,-0.0018,0.50781
Angelique,S21,37,Fz,0.4665,0.32031
Angelique,S21,38,F2,0.4081,0.36719
Angelique,S21,39,F4,0.8599,0.19531
Angelique,S21,40,F6,0.8036,0.25781
Angelique,S21,41,F8,0.1459,0.44531
Angelique,S21,42,FT8,-1.2134,0.89844
Angelique,S21,43,FC6,-0.2784,0.60156
Angelique,S21,44,FC4,-0.4025,0.64844
Angelique,S21,45,FC2,0.4394,0.36719
Angelique,S21,46,FCz,0.2056,0.41406
Angelique,S21,47,Cz,-0.6737,0.67969
Angelique,S21,48,C2,-0.2936,0.64844
Angelique,S21,49,C4,-0.3476,0.61719
Angelique,S21,50,C6,0.4378,0.38281
Angelique,S21,51,T8,0.3118,0.39844
Angelique,S21,52,TP8,0.9302,0.16406
Angelique,S21,53,CP6,0.0129,0.49219
Angelique,S21,54,CP4,1.8944,0.02344
Angelique,S21,55,CP2,0.2727,0.41406
Angelique,S21,56,P2,0.5882,0.30469
Angelique,S21,57,P4,0.955,0.13281
Angelique,S21,58,P6,0.1269,0.46094
Angelique,S21,59,P8,1.589,0.02344
Angelique,S21,60,P10,1.1912,0.13281
Angelique,S21,61,PO8,0.7662,0.36719
Angelique,S21,62,PO4,1.6064,0.05469
Angelique,S21,63,O2,0.7579,0.28906
Angelique,S21,64,PO9,0.5221,0.32031
Angelique,S21,65,I1,0.8079,0.21094
Angelique,S21,66,I2,0.3207,0.49219
Angelique,S21,67,PO10,-0.5738,0.64844
Angelique,S22,0,Fp1,0.7761,0.24219
Angelique,S22,1,AF7,0.9176,0.21094
Angelique,S22,2,AF3,1.1142,0.14844
Angelique,S22,3,F1,0.4148,0.36719
Angelique,S22,4,F3,0.3431,0.41406
Angelique,S22,5,F5,1.3032,0.11719
Angelique,S22,6,F7,0.7144,0.25781
Angelique,S22,7,FT7,0.4642,0.35156
Angelique,S22,8,FC5,-0.8853,0.78906
Angelique,S22,9,FC3,-0.0905,0.53906
Angelique,S22,10,FC1,0.4493,0.38281
Angelique,S22,11,C1,-0.4838,0.66406
Angelique,S22,12,C3,0.1672,0.41406
Angelique,S22,13,C5,0.4289,0.42969
Angelique,S22,14,T7,0.7258,0.21094
Angelique,S22,15,TP7,0.6418,0.28906
Angelique,S22,16,CP5,0.1332,0.46094
Angelique,S22,17,CP3,0.2269,0.42969
Angelique,S22,18,CP1,-0.3138,0.57031
Angelique,S22,19,P1,-1.187,0.86719
Angelique,S22,20,P3,-0.9792,0.82031
Angelique,S22,21,P5,-0.9555,0.83594
Angelique,S22,22,P7,0.0483,0.49219
Angelique,S22,23,P9,0.7214,0.30469
Angelique,S22,24,PO7,-0.1504,0.55469
Angelique,S22,25,PO3,-1.2944,0.89844
Angelique,S22,26,O1,-1.0032,0.80469
Angelique,S22,27,Iz,0.2566,0.42969
Angelique,S22,28,Oz,0.426,0.39844
Angelique,S22,29,POz,0.0578,0.49219
Angelique,S22,30,Pz,-0.1956,0.57031
Angelique,S22,31,CPz,-0.152,0.53906
Angelique,S22,32,Fpz,-1.0035,0.83594
Angelique,S22,33,Fp2,-1.2606,0.82031
Angelique,S22,34,AF8,-1.2141,0.86719
Angelique,S22,35,AF4,-0.17,0.53906
Angelique,S22,36,AFz,-0.2328,0.63281
Angelique,S22,37,Fz,0.5073,0.32031
Angelique,S22,38,F2,0.2332,0.38281
Angelique,S22,39,F4,-1.1666,0.85156
Angelique,S22,40,F6,-0.8402,0.78906
Angelique,S22,41,F8,-0.6199,0.74219
Angelique,S22,42,FT8,-0.2965,0.63281
Angelique,S22,43,FC6,-1.4491,0.92969
Angelique,S22,44,FC4,-0.7388,0.77344
Angelique,S22,45,FC2,0.1603,0.46094
Angelique,S22,46,FCz,-0.1389,0.55469
Angelique,S22,47,Cz,0.007,0.49219
Angelique,S22,48,C2,-0.3892,0.66406
Angelique,S22,49,C4,-0.4339,0.64844
Angelique,S22,50,C6,-2.1136,0.99219
Angelique,S22,51,T8,-1.8428,0.97656
Angelique,S22,52,TP8,-0.8492,0.78906
Angelique,S22,53,CP6,-1.752,0.97656
Angelique,S22,54,CP4,-0.3448,0.57031
Angelique,S22,55,CP2,0.1548,0.49219
Angelique,S22,56,P2,0.6176,0.39844
Angelique,S22,57,P4,0.4695,0.42969
Angelique,S22,58,P6,1.0938,0.13281
Angelique,S22,59,P8,0.3791,0.38281
Angelique,S22,60,P10,-0.6544,0.72656
Angelique,S22,61,PO8,0.6169,0.30469
Angelique,S22,62,PO4,1.237,0.11719
Angelique,S22,63,O2,1.3815,0.08594
Angelique,S22,64,PO9,0.6977,0.19531
Angelique,S22,65,I1,-0.7393,0.75781
Angelique,S22,66,I2,0.4357,0.33594
Angelique,S22,67,PO10,-0.0859,0.55469
Angelique,S23,0,Fp1,0.1878,0.46094
Angelique,S23,1,AF7,-0.6417,0.74219
Angelique,S23,2,AF3,0.7995,0.32031
Angelique,S23,3,F1,1.6908,0.05469
Angelique,S23,4,F3,1.2312,0.13281
Angelique,S23,5,F5,-0.7056,0.64844
Angelique,S23,6,F7,0.171,0.46094
Angelique,S23,7,FT7,-0.3579,0.63281
Angelique,S23,8,FC5,0.1784,0.49219
Angelique,S23,9,FC3,1.4886,0.05469
Angelique,S23,10,FC1,1.6275,0.03906
Angelique,S23,11,C1,0.1361,0.41406
Angelique,S23,12,C3,0.828,0.27344
Angelique,S23,13,C5,0.6121,0.27344
Angelique,S23,14,T7,0.5816,0.30469
Angelique,S23,15,TP7,-0.4246,0.60156
Angelique,S23,16,CP5,1.5915,0.03906
Angelique,S23,17,CP3,0.4448,0.32031
Angelique,S23,18,CP1,0.8068,0.30469
Angelique,S23,19,P1,-0.8656,0.78906
Angelique,S23,20,P3,0.5489,0.28906
Angelique,S23,21,P5,0.6618,0.25781
Angelique,S23,22,P7,0.9295,0.21094
Angelique,S23,23,P9,-1.7815,0.99219
Angelique,S23,24,PO7,0.6461,0.25781
Angelique,S23,25,PO3,1.0797,0.14844
Angelique,S23,26,O1,1.4947,0.05469
Angelique,S23,27,Iz,0.6548,0.28906
Angelique,S23,28,Oz,0.2953,0.38281
Angelique,S23,29,POz,-0.6969,0.74219
Angelique,S23,30,Pz,1.0168,0.21094
Angelique,S23,31,CPz,0.0667,0.47656
Angelique,S23,32,Fpz,0.0603,0.47656
Angelique,S23,33,Fp2,-0.0636,0.52344
Angelique,S23,34,AF8,-0.6927,0.69531
Angelique,S23,35,AF4,-0.8394,0.66406
Angelique,S23,36,AFz,0.9094,0.19531
Angelique,S23,37,Fz,0.8509,0.28906
Angelique,S23,38,F2,0.4063,0.25781
Angelique,S23,39,F4,0.0483,0.49219
Angelique,S23,40,F6,0.671,0.25781
Angelique,S23,41,F8,-0.7933,0.77344
Angelique,S23,42,FT8,0.9297,0.24219
Angelique,S23,43,FC6,1.3707,0.08594
Angelique,S23,44,FC4,0.2573,0.39844
Angelique,S23,45,FC2,-0.364,0.64844
Angelique,S23,46,FCz,0.8354,0.24219
Angelique,S23,47,Cz,0.8448,0.21094
Angelique,S23,48,C2,0.5806,0.35156
Angelique,S23,49,C4,0.7502,0.24219
Angelique,S23,50,C6,-1.1225,0.86719
Angelique,S23,51,T8,0.2039,0.42969
Angelique,S23,52,TP8,0.6529,0.27344
Angelique,S23,53,CP6,-0.5802,0.71094
Angelique,S23,54,CP4,-0.4859,0.61719
Angelique,S23,55,CP2,-0.6674,0.72656
Angelique,S23,56,P2,-0.5563,0.69531
Angelique,S23,57,P4,-1.09,0.86719
Angelique,S23,58,P6,0.544,0.30469
Angelique,S23,59,P8,1.4401,0.05469
Angelique,S23,60,P10,-0.1255,0.53906
Angelique,S23,61,PO8,1.1617,0.14844
Angelique,S23,62,PO4,-0.5714,0.71094
Angelique,S23,63,O2,-0.6204,0.72656
Angelique,S23,64,PO9,-0.3368,0.61719
Angelique,S23,65,I1,0.4809,0.33594
Angelique,S23,66,I2,0.2621,0.39844
Angelique,S23,67,PO10,1.5014,0.08594
Angelique,S24,0,Fp1,1.0758,0.13281
Angelique,S24,1,AF7,0.8369,0.19531
Angelique,S24,2,AF3,0.5756,0.28906
Angelique,S24,3,F1,-0.6051,0.67969
Angelique,S24,4,F3,-0.788,0.74219
Angelique,S24,5,F5,-1.296,0.89844
Angelique,S24,6,F7,-1.4921,0.91406
Angelique,S24,7,FT7,-1.2293,0.88281
