dataset,subject,elec_idx,elec,z,p
Angelique,S11,35,AF4,-0.4965,0.66406
Angelique,S11,36,AFz,0.0316,0.46094
Angelique,S11,37,Fz,-0.9453,0.80469
Angelique,S11,38,F2,-1.3534,0.88281
Angelique,S11,39,F4,-1.578,0.94531
Angelique,S11,40,F6,-0.5583,0.61719
Angelique,S11,41,F8,-0.2145,0.55469
Angelique,S11,42,FT8,-1.317,0.88281
Angelique,S11,43,FC6,0.5317,0.28906
Angelique,S11,44,FC4,-1.4244,0.89844
Angelique,S11,45,FC2,-1.3087,0.89844
Angelique,S11,46,FCz,-1.5563,0.96094
Angelique,S11,47,Cz,-1.7423,0.97656
Angelique,S11,48,C2,-1.7693,0.99219
Angelique,S11,49,C4,-1.5564,0.94531
Angelique,S11,50,C6,-1.6107,0.96094
Angelique,S11,51,T8,-0.744,0.77344
Angelique,S11,52,TP8,-0.6091,0.72656
Angelique,S11,53,CP6,0.8707,0.17969
Angelique,S11,54,CP4,-1.185,0.85156
Angelique,S11,55,CP2,-1.3911,0.89844
Angelique,S11,56,P2,-1.2727,0.92969
Angelique,S11,57,P4,-1.236,0.86719
Angelique,S11,58,P6,-0.0603,0.52344
Angelique,S11,59,P8,-0.5441,0.61719
Angelique,S11,60,P10,-1.359,0.91406
Angelique,S11,61,PO8,0.712,0.32031
Angelique,S11,62,PO4,0.361,0.39844
Angelique,S11,63,O2,-0.6723,0.72656
Angelique,S11,64,PO9,0.3199,0.38281
Angelique,S11,65,I1,0.9802,0.19531
Angelique,S11,66,I2,-0.9497,0.80469
Angelique,S11,67,PO10,-0.8426,0.74219
Angelique,S13,0,Fp1,-0.4624,0.71094
Angelique,S13,1,AF7,0.1731,0.46094
Angelique,S13,2,AF3,0.085,0.47656
Angelique,S13,3,F1,0.218,0.42969
Angelique,S13,4,F3,0.5691,0.27344
Angelique,S13,5,F5,0.413,0.35156
Angelique,S13,6,F7,0.062,0.47656
Angelique,S13,7,FT7,-1.7858,0.96094
Angelique,S13,8,FC5,-0.1086,0.55469
Angelique,S13,9,FC3,-0.6167,0.63281
Angelique,S13,10,FC1,0.0274,0.47656
Angelique,S13,11,C1,0.0976,0.47656
Angelique,S13,12,C3,-0.0601,0.50781
Angelique,S13,13,C5,-0.8642,0.71094
Angelique,S13,14,T7,-1.4074,0.91406
Angelique,S13,15,TP7,-0.2581,0.55469
Angelique,S13,16,CP5,-0.8302,0.77344
Angelique,S13,17,CP3,-0.9444,0.78906
Angelique,S13,18,CP1,-0.2732,0.50781
Angelique,S13,19,P1,-0.4685,0.67969
Angelique,S13,20,P3,0.2891,0.42969
Angelique,S13,21,P5,-0.0394,0.53906
Angelique,S13,22,P7,-1.1331,0.83594
Angelique,S13,23,P9,-1.6617,0.92969
Angelique,S13,24,PO7,1.0642,0.14844
Angelique,S13,25,PO3,1.3632,0.10156
Angelique,S13,26,O1,1.2496,0.17969
Angelique,S13,27,Iz,1.6624,0.03906
Angelique,S13,28,Oz,1.0116,0.17969
Angelique,S13,29,POz,-1.0194,0.83594
Angelique,S13,30,Pz,-0.4673,0.66406
Angelique,S13,31,CPz,-1.5286,0.94531
Angelique,S13,32,Fpz,0.6922,0.24219
Angelique,S13,33,Fp2,-1.0773,0.85156
Angelique,S13,34,AF8,0.4791,0.33594
Angelique,S13,35,AF4,1.3585,0.10156
Angelique,S13,36,AFz,0.7845,0.25781
Angelique,S13,37,Fz,0.737,0.24219
Angelique,S13,38,F2,1.1512,0.13281
Angelique,S13,39,F4,0.7904,0.32031
Angelique,S13,40,F6,-0.9848,0.80469
Angelique,S13,41,F8,-0.0256,0.52344
Angelique,S13,42,FT8,1.0767,0.16406
Angelique,S13,43,FC6,0.3285,0.35156
Angelique,S13,44,FC4,1.0976,0.19531
Angelique,S13,45,FC2,1.3027,0.11719
Angelique,S13,46,FCz,1.0032,0.17969
Angelique,S13,47,Cz,-0.2388,0.61719
Angelique,S13,48,C2,0.3351,0.33594
Angelique,S13,49,C4,1.5105,0.05469
Angelique,S13,50,C6,0.5086,0.32031
Angelique,S13,51,T8,0.4625,0.32031
Angelique,S13,52,TP8,-0.2079,0.52344
Angelique,S13,53,CP6,1.6678,0.03906
Angelique,S13,54,CP4,-0.5597,0.64844
Angelique,S13,55,CP2,-1.1327,0.83594
Angelique,S13,56,P2,-0.2326,0.57031
Angelique,S13,57,P4,-0.9726,0.80469
Angelique,S13,58,P6,-0.4409,0.64844
Angelique,S13,59,P8,0.4472,0.32031
Angelique,S13,60,P10,0.4176,0.39844
Angelique,S13,61,PO8,0.429,0.33594
Angelique,S13,62,PO4,-0.7165,0.72656
Angelique,S13,63,O2,0.6109,0.28906
Angelique,S13,64,PO9,-0.9966,0.80469
Angelique,S13,65,I1,1.0945,0.13281
Angelique,S13,66,I2,0.3668,0.35156
Angelique,S13,67,PO10,-0.4494,0.63281
Angelique,S15,0,Fp1,0.8323,0.22656
Angelique,S15,1,AF7,0.718,0.27344
Angelique,S15,2,AF3,0.7944,0.24219
Angelique,S15,3,F1,0.7744,0.25781
Angelique,S15,4,F3,0.4551,0.38281
Angelique,S15,5,F5,-2.0458,0.99219
Angelique,S15,6,F7,-0.5937,0.67969
Angelique,S15,7,FT7,-0.5222,0.67969
Angelique,S15,8,FC5,-0.1393,0.57031
Angelique,S15,9,FC3,0.6975,0.25781
Angelique,S15,10,FC1,0.3952,0.46094
Angelique,S15,11,C1,0.9737,0.24219
Angelique,S15,12,C3,-0.0766,0.55469
Angelique,S15,13,C5,0.8278,0.21094
Angelique,S15,14,T7,0.3707,0.38281
Angelique,S15,15,TP7,0.9801,0.21094
Angelique,S15,16,CP5,-0.0997,0.55469
Angelique,S15,17,CP3,-0.0919,0.53906
Angelique,S15,18,CP1,1.8021,0.02344
Angelique,S15,19,P1,1.1197,0.13281
Angelique,S15,20,P3,2.1156,0.00781
Angelique,S15,21,P5,1.472,0.07031
Angelique,S15,22,P7,-0.415,0.63281
Angelique,S15,23,P9,1.2996,0.17969
Angelique,S15,24,PO7,1.9043,0.00781
Angelique,S15,25,PO3,1.6794,0.03906
Angelique,S15,26,O1,1.7252,0.02344
Angelique,S15,27,Iz,1.1476,0.14844
Angelique,S15,28,Oz,0.4585,0.30469
Angelique,S15,29,POz,1.3465,0.05469
Angelique,S15,30,Pz,2.141,0.02344
Angelique,S15,31,CPz,1.7414,0.03906
Angelique,S15,32,Fpz,0.8391,0.30469
Angelique,S15,33,Fp2,1.1591,0.14844
Angelique,S15,34,AF8,0.6454,0.28906
Angelique,S15,35,AF4,0.862,0.22656
Angelique,S15,36,AFz,1.2539,0.11719
Angelique,S15,37,Fz,0.127,0.42969
Angelique,S15,38,F2,-0.0374,0.52344
Angelique,S15,39,F4,-0.5871,0.69531
Angelique,S15,40,F6,-0.3262,0.61719
Angelique,S15,41,F8,0.3391,0.38281
Angelique,S15,42,FT8,0.0154,0.49219
Angelique,S15,43,FC6,-1.5797,0.94531
Angelique,S15,44,FC4,-1.444,0.91406
Angelique,S15,45,FC2,0.8229,0.22656
Angelique,S15,46,FCz,0.5587,0.27344
Angelique,S15,47,Cz,1.0586,0.17969
Angelique,S15,48,C2,-0.8881,0.80469
Angelique,S15,49,C4,-0.8446,0.77344
Angelique,S15,50,C6,1.4414,0.07031
Angelique,S15,51,T8,1.8847,0.02344
Angelique,S15,52,TP8,1.9864,0.02344
Angelique,S15,53,CP6,0.691,0.25781
Angelique,S15,54,CP4,1.7444,0.03906
Angelique,S15,55,CP2,1.748,0.02344
Angelique,S15,56,P2,1.3796,0.11719
Angelique,S15,57,P4,1.4955,0.07031
Angelique,S15,58,P6,0.3826,0.36719
Angelique,S15,59,P8,1.034,0.14844
Angelique,S15,60,P10,1.0598,0.14844
Angelique,S15,61,PO8,0.7787,0.22656
Angelique,S15,62,PO4,0.2205,0.44531
Angelique,S15,63,O2,-1.4462,0.92969
Angelique,S15,64,PO9,1.4165,0.10156
Angelique,S15,65,I1,1.3049,0.08594
Angelique,S15,66,I2,0.3093,0.38281
Angelique,S15,67,PO10,0.7558,0.27344
Angelique,S16,0,Fp1,0.5729,0.35938
Angelique,S16,1,AF7,1.2748,0.10938
Angelique,S16,2,AF3,1.1274,0.20312
Angelique,S16,3,F1,1.2683,0.17188
Angelique,S16,4,F3,1.224,0.10938
Angelique,S16,5,F5,0.4008,0.35938
Angelique,S16,6,F7,-0.6562,0.73438
Angelique,S16,7,FT7,-0.4019,0.60938
Angelique,S16,8,FC5,0.6998,0.23438
Angelique,S16,9,FC3,1.3463,0.17188
Angelique,S16,10,FC1,1.5175,0.10938
Angelique,S16,11,C1,1.5215,0.07812
Angelique,S16,12,C3,1.2387,0.14062
Angelique,S16,13,C5,1.0287,0.20312
Angelique,S16,14,T7,1.6548,0.04688
Angelique,S16,15,TP7,0.5395,0.32812
Angelique,S16,16,CP5,0.2126,0.39062
Angelique,S16,17,CP3,-0.0108,0.51562
Angelique,S16,18,CP1,0.392,0.39062
Angelique,S16,19,P1,1.8298,0.01562
Angelique,S16,20,P3,1.1402,0.14062
Angelique,S16,21,P5,1.014,0.17188
Angelique,S16,22,P7,1.5979,0.01562
Angelique,S16,23,P9,1.3297,0.04688
Angelique,S16,24,PO7,1.644,0.01562
Angelique,S16,25,PO3,0.9701,0.17188
Angelique,S16,26,O1,1.7808,0.01562
Angelique,S16,27,Iz,1.3692,0.01562
Angelique,S16,28,Oz,1.1797,0.14062
Angelique,S16,29,POz,0.2181,0.45312
Angelique,S16,30,Pz,0.5657,0.32812
Angelique,S16,31,CPz,1.3385,0.14062
Angelique,S16,32,Fpz,1.1389,0.17188
Angelique,S16,33,Fp2,1.2588,0.17188
Angelique,S16,34,AF8,1.4185,0.10938
Angelique,S16,35,AF4,1.2208,0.17188
Angelique,S16,36,AFz,1.2745,0.17188
Angelique,S16,37,Fz,1.2567,0.14062
Angelique,S16,38,F2,1.2143,0.20312
Angelique,S16,39,F4,1.2857,0.20312
Angelique,S16,40,F6,1.357,0.07812
Angelique,S16,41,F8,0.7441,0.23438
Angelique,S16,42,FT8,-0.7839,0.76562
Angelique,S16,43,FC6,0.8377,0.23438
Angelique,S16,44,FC4,1.4834,0.04688
Angelique,S16,45,FC2,1.0999,0.14062
Angelique,S16,46,FCz,1.3592,0.14062
Angelique,S16,47,Cz,1.7462,0.01562
Angelique,S16,48,C2,0.9115,0.17188
Angelique,S16,49,C4,1.6821,0.04688
Angelique,S16,50,C6,1.0305,0.20312
Angelique,S16,51,T8,0.5749,0.29688
Angelique,S16,52,TP8,0.8376,0.20312
Angelique,S16,53,CP6,0.567,0.35938
Angelique,S16,54,CP4,0.027,0.48438
Angelique,S16,55,CP2,-1.6825,0.95312
Angelique,S16,56,P2,0.1963,0.32812
Angelique,S16,57,P4,0.3856,0.39062
Angelique,S16,58,P6,0.8708,0.29688
Angelique,S16,59,P8,1.4105,0.10938
Angelique,S16,60,P10,1.5844,0.10938
Angelique,S16,61,PO8,0.9669,0.23438
Angelique,S16,62,PO4,0.8798,0.26562
Angelique,S16,63,O2,0.8288,0.29688
Angelique,S16,64,PO9,1.3272,0.01562
Angelique,S16,65,I1,1.278,0.04688
Angelique,S16,66,I2,1.7543,0.01562
Angelique,S16,67,PO10,1.3372,0.07812
Angelique,S18,0,Fp1,-1.3426,0.88281
Angelique,S18,1,AF7,0.468,0.33594
Angelique,S18,2,AF3,-1.2333,0.86719
Angelique,S18,3,F1,2.0225,0.02344
Angelique,S18,4,F3,-0.4647,0.57031
Angelique,S18,5,F5,1.4359,0.10156
Angelique,S18,6,F7,1.7355,0.03906
Angelique,S18,7,FT7,0.9802,0.16406
Angelique,S18,8,FC5,0.8345,0.24219
Angelique,S18,9,FC3,-0.4944,0.63281
Angelique,S18,10,FC1,-0.9601,0.80469
Angelique,S18,11,C1,-1.9229,0.97656
Angelique,S18,12,C3,0.9743,0.16406
Angelique,S18,13,C5,-1.3003,0.88281
Angelique,S18,14,T7,-1.0481,0.83594
Angelique,S18,15,TP7,-0.9372,0.78906
Angelique,S18,16,CP5,-0.1038,0.55469
Angelique,S18,17,CP3,-0.1609,0.52344
Angelique,S18,18,CP1,1.1604,0.11719
Angelique,S18,19,P1,-1.533,0.89844
Angelique,S18,20,P3,-1.4456,0.92969
Angelique,S18,21,P5,0.2208,0.42969
Angelique,S18,22,P7,-0.6737,0.74219
Angelique,S18,23,P9,-1.7927,0.97656
Angelique,S18,24,PO7,-1.4219,0.89844
Angelique,S18,25,PO3,-0.5056,0.69531
Angelique,S18,26,O1,-1.0415,0.83594
Angelique,S18,27,Iz,-0.8589,0.80469
Angelique,S18,28,Oz,-0.467,0.64844
Angelique,S18,29,POz,-0.6147,0.72656
Angelique,S18,30,Pz,0.2642,0.38281
Angelique,S18,31,CPz,0.4794,0.33594
Angelique,S18,32,Fpz,-1.3283,0.89844
Angelique,S18,33,Fp2,-1.3765,0.88281
Angelique,S18,34,AF8,-0.4577,0.64844
Angelique,S18,35,AF4,0.5149,0.35156
Angelique,S18,36,AFz,-1.3262,0.88281
Angelique,S18,37,Fz,-1.0517,0.82031
Angelique,S18,38,F2,0.0874,0.46094
Angelique,S18,39,F4,0.143,0.44531
Angelique,S18,40,F6,-0.7591,0.74219
Angelique,S18,41,F8,0.3303,0.38281
Angelique,S18,42,FT8,-1.1045,0.85156
Angelique,S18,43,FC6,0.3321,0.32031
Angelique,S18,44,FC4,-0.8059,0.77344
Angelique,S18,45,FC2,0.1512,0.44531
Angelique,S18,46,FCz,-0.0848,0.52344
Angelique,S18,47,Cz,-0.5278,0.67969
Angelique,S18,48,C2,0.378,0.33594
Angelique,S18,49,C4,-0.7846,0.72656
Angelique,S18,50,C6,-0.4379,0.63281
Angelique,S18,51,T8,-0.8765,0.78906
Angelique,S18,52,TP8,-1.4681,0.91406
Angelique,S18,53,CP6,0.4449,0.33594
Angelique,S18,54,CP4,-0.8855,0.78906
Angelique,S18,55,CP2,0.7668,0.21094
Angelique,S18,56,P2,-0.1922,0.57031
Angelique,S18,57,P4,1.4935,0.05469
Angelique,S18,58,P6,1.5754,0.07031
Angelique,S18,59,P8,0.2489,0.47656
Angelique,S18,60,P10,-0.4584,0.66406
Angelique,S18,61,PO8,-1.0906,0.85156
Angelique,S18,62,PO4,0.4574,0.30469
Angelique,S18,63,O2,0.734,0.27344
Angelique,S18,64,PO9,-1.2797,0.88281
Angelique,S18,65,I1,-0.7153,0.75781
Angelique,S18,66,I2,-0.8858,0.78906
Angelique,S18,67,PO10,-1.3467,0.89844
Angelique,S19,0,Fp1,-0.0666,0.53906
Angelique,S19,1,AF7,0.3702,0.33594
Angelique,S19,2,AF3,-1.3739,0.89844
Angelique,S19,3,F1,-0.2245,0.57031
Angelique,S19,4,F3,-1.368,0.89844
Angelique,S19,5,F5,-0.4547,0.66406
Angelique,S19,6,F7,-0.3598,0.63281
Angelique,S19,7,FT7,1.4388,0.08594
Angelique,S19,8,FC5,-0.0756,0.53906
Angelique,S19,9,FC3,-0.6516,0.72656
Angelique,S19,10,FC1,-0.5782,0.69531
Angelique,S19,11,C1,-1.1148,0.78906
Angelique,S19,12,C3,-1.2757,0.88281
Angelique,S19,13,C5,-0.9298,0.80469
Angelique,S19,14,T7,-0.1115,0.55469
Angelique,S19,15,TP7,-0.0355,0.53906
Angelique,S19,16,CP5,-0.6502,0.74219
Angelique,S19,17,CP3,-1.2744,0.89844
Angelique,S19,18,CP1,-1.365,0.89844
Angelique,S19,19,P1,-1.4503,0.92969
Angelique,S19,20,P3,-0.6112,0.71094
Angelique,S19,21,P5,0.2243,0.36719
Angelique,S19,22,P7,1.7117,0.05469
Angelique,S19,23,P9,1.6777,0.03906
Angelique,S19,24,PO7,0.6881,0.25781
Angelique,S19,25,PO3,0.7818,0.19531
Angelique,S19,26,O1,0.2074,0.39844
Angelique,S19,27,Iz,0.9142,0.24219
Angelique,S19,28,Oz,0.5538,0.27344
Angelique,S19,29,POz,-0.6384,0.67969
Angelique,S19,30,Pz,-0.7519,0.63281
Angelique,S19,31,CPz,0.5805,0.28906
Angelique,S19,32,Fpz,0.5366,0.33594
Angelique,S19,33,Fp2,-2.1697,0.99219
Angelique,S19,34,AF8,1.177,0.13281
Angelique,S19,35,AF4,-1.272,0.86719
Angelique,S19,36,AFz,-0.3692,0.61719
Angelique,S19,37,Fz,-0.1504,0.50781
Angelique,S19,38,F2,0.317,0.39844
Angelique,S19,39,F4,-0.8821,0.75781
Angelique,S19,40,F6,-0.6619,0.75781
Angelique,S19,41,F8,-0.814,0.75781
Angelique,S19,42,FT8,-1.378,0.91406
Angelique,S19,43,FC6,-0.7796,0.74219
Angelique,S19,44,FC4,-0.4367,0.64844
Angelique,S19,45,FC2,0.1321,0.42969
Angelique,S19,46,FCz,-0.3051,0.63281
Angelique,S19,47,Cz,0.0676,0.46094
Angelique,S19,48,C2,-0.4503,0.64844
Angelique,S19,49,C4,1.7943,0.02344
Angelique,S19,50,C6,1.2799,0.08594
Angelique,S19,51,T8,0.1391,0.44531
Angelique,S19,52,TP8,1.8169,0.00781
Angelique,S19,53,CP6,1.8564,0.02344
Angelique,S19,54,CP4,1.5173,0.07031
Angelique,S19,55,CP2,1.2381,0.11719
Angelique,S19,56,P2,0.4981,0.36719
Angelique,S19,57,P4,1.1091,0.17969
Angelique,S19,58,P6,1.9561,0.02344
Angelique,S19,59,P8,1.0944,0.14844
Angelique,S19,60,P10,0.4381,0.32031
Angelique,S19,61,PO8,-1.2796,0.85156
Angelique,S19,62,PO4,-1.2341,0.85156
Angelique,S19,63,O2,0.7605,0.22656
Angelique,S19,64,PO9,0.0412,0.49219
Angelique,S19,65,I1,1.2778,0.11719
Angelique,S19,66,I2,-0.1244,0.55469
Angelique,S19,67,PO10,-0.0863,0.52344
Angelique,S21,0,Fp1,-1.5862,0.96094
Angelique,S21,1,AF7,-1.7684,0.94531
Angelique,S21,2,AF3,-2.1875,0.99219
Angelique,S21,3,F1,-1.5093,0.91406
Angelique,S21,4,F3,-1.9733,0.97656
Angelique,S21,5,F5,-1.322,0.86719
Angelique,S21,6,F7,-1.5462,0.92969
Angelique,S21,7,FT7,-0.5085,0.67969
Angelique,S21,8,FC5,-2.0326,0.99219
Angelique,S21,9,FC3,-1.9687,0.99219
Angelique,S21,10,FC1,-1.4697,0.96094
Angelique,S21,11,C1,-1.1743,0.85156
Angelique,S21,12,C3,-1.3086,0.89844
Angelique,S21,13,C5,-1.6502,0.96094
Angelique,S21,14,T7,-0.8047,0.75781
Angelique,S21,15,TP7,-0.4061,0.72656
Angelique,S21,16,CP5,-0.7991,0.77344
Angelique,S21,17,CP3,0.5373,0.30469
Angelique,S21,18,CP1,-0.3233,0.61719
Angelique,S21,19,P1,1.4927,0.10156
Angelique,S21,20,P3,-2.1557,0.99219
Angelique,S21,21,P5,-1.6888,0.94531
Angelique,S21,22,P7,-0.7867,0.74219
Angelique,S21,23,P9,-0.686,0.67969
Angelique,S21,24,PO7,-1.9043,0.99219
Angelique,S21,25,PO3,-2.1489,0.99219
Angelique,S21,26,O1,-0.9363,0.78906
Angelique,S21,27,Iz,-0.6085,0.64844
Angelique,S21,28,Oz,-1.1233,0.86719
Angelique,S21,29,POz,-1.8327,0.97656
Angelique,S21,30,Pz,-0.6445,0.63281
Angelique,S21,31,CPz,-0.8349,0.80469
Angelique,S21,32,Fpz,-2.0294,0.99219
Angelique,S21,33,Fp2,-1.1768,0.86719
Angelique,S21,34,AF8,-1.5737,0.92969
Angelique,S21,35,AF4,-1.1382,0.85156
Angelique,S21,36,AFz,-1.2911,0.88281
Angelique,S21,37,Fz,-0.9542,0.80469
Angelique,S21,38,F2,-1.2917,0.89844
Angelique,S21,39,F4,-1.2831,0.86719
Angelique,S21,40,F6,1.2112,0.13281
Angelique,S21,41,F8,-1.641,0.96094
Angelique,S21,42,FT8,-1.2212,0.91406
Angelique,S21,43,FC6,-0.4417,0.57031
Angelique,S21,44,FC4,-1.3803,0.91406
Angelique,S21,45,FC2,-0.8669,0.80469
Angelique,S21,46,FCz,-1.0732,0.83594
Angelique,S21,47,Cz,-1.4439,0.91406
Angelique,S21,48,C2,-0.6362,0.72656
Angelique,S21,49,C4,-1.2304,0.85156
Angelique,S21,50,C6,-1.2207,0.85156
Angelique,S21,51,T8,-0.7918,0.69531
Angelique,S21,52,TP8,-0.9579,0.82031
Angelique,S21,53,CP6,-0.2716,0.58594
Angelique,S21,54,CP4,-1.2975,0.89844
Angelique,S21,55,CP2,-0.2672,0.61719
Angelique,S21,56,P2,-0.3999,0.64844
Angelique,S21,57,P4,-1.3509,0.91406
Angelique,S21,58,P6,-1.0136,0.82031
Angelique,S21,59,P8,-0.8816,0.74219
Angelique,S21,60,P10,-0.2145,0.58594
Angelique,S21,61,PO8,-0.6585,0.72656
Angelique,S21,62,PO4,-0.3122,0.66406
Angelique,S21,63,O2,-0.681,0.72656
Angelique,S21,64,PO9,0.4442,0.30469
Angelique,S21,65,I1,0.5195,0.39844
Angelique,S21,66,I2,-0.9016,0.82031
Angelique,S21,67,PO10,-0.9438,0.78906
Angelique,S22,0,Fp1,0.5634,0.33594
Angelique,S22,1,AF7,1.0576,0.17969
Angelique,S22,2,AF3,-1.0162,0.83594
Angelique,S22,3,F1,-0.3582,0.66406
Angelique,S22,4,F3,-0.3503,0.60156
Angelique,S22,5,F5,1.1551,0.11719
Angelique,S22,6,F7,0.0898,0.46094
Angelique,S22,7,FT7,0.0833,0.46094
Angelique,S22,8,FC5,-0.7634,0.74219
Angelique,S22,9,FC3,1.3382,0.11719
Angelique,S22,10,FC1,-1.0216,0.82031
Angelique,S22,11,C1,-1.3675,0.89844
Angelique,S22,12,C3,-0.3921,0.63281
Angelique,S22,13,C5,-0.577,0.71094
Angelique,S22,14,T7,1.7433,0.02344
Angelique,S22,15,TP7,0.2703,0.35156
Angelique,S22,16,CP5,0.2587,0.39844
Angelique,S22,17,CP3,0.9972,0.22656
Angelique,S22,18,CP1,-0.2855,0.61719
Angelique,S22,19,P1,-0.3657,0.63281
Angelique,S22,20,P3,0.4479,0.36719
Angelique,S22,21,P5,-0.26,0.58594
Angelique,S22,22,P7,-1.2529,0.85156
Angelique,S22,23,P9,-1.4991,0.97656
Angelique,S22,24,PO7,-0.7757,0.77344
Angelique,S22,25,PO3,-1.1587,0.86719
Angelique,S22,26,O1,-1.6304,0.96094
Angelique,S22,27,Iz,-1.8946,0.99219
Angelique,S22,28,Oz,-1.3751,0.89844
Angelique,S22,29,POz,-1.5723,0.92969
Angelique,S22,30,Pz,-0.9606,0.80469
Angelique,S22,31,CPz,-1.0783,0.85156
Angelique,S22,32,Fpz,0.2559,0.38281
Angelique,S22,33,Fp2,-0.4228,0.64844
Angelique,S22,34,AF8,-0.9706,0.80469
Angelique,S22,35,AF4,-1.1745,0.88281
Angelique,S22,36,AFz,-0.6978,0.74219
Angelique,S22,37,Fz,-1.1794,0.82031
Angelique,S22,38,F2,-0.8276,0.72656
Angelique,S22,39,F4,-1.7371,0.97656
Angelique,S22,40,F6,-0.0191,0.52344
Angelique,S22,41,F8,-1.3212,0.88281
Angelique,S22,42,FT8,-0.5635,0.67969
Angelique,S22,43,FC6,-1.51,0.92969
Angelique,S22,44,FC4,-1.3848,0.89844
Angelique,S22,45,FC2,-0.7349,0.77344
Angelique,S22,46,FCz,-1.7135,0.96094
Angelique,S22,47,Cz,-1.1157,0.86719
Angelique,S22,48,C2,-1.1143,0.80469
Angelique,S22,49,C4,-0.6023,0.69531
Angelique,S22,50,C6,-1.3794,0.89844
Angelique,S22,51,T8,-1.7556,0.96094
Angelique,S22,52,TP8,-0.8143,0.74219
Angelique,S22,53,CP6,-0.3848,0.60156
Angelique,S22,54,CP4,-0.1754,0.57031
Angelique,S22,55,CP2,-0.0774,0.50781
Angelique,S22,56,P2,0.0699,0.49219
Angelique,S22,57,P4,-0.0237,0.53906
Angelique,S22,58,P6,0.6726,0.27344
Angelique,S22,59,P8,0.61,0.32031
Angelique,S22,60,P10,-1.0353,0.85156
Angelique,S22,61,PO8,0.6275,0.33594
Angelique,S22,62,PO4,-0.9408,0.78906
Angelique,S22,63,O2,-0.2324,0.60156
Angelique,S22,64,PO9,-1.0603,0.85156
Angelique,S22,65,I1,-1.7635,0.96094
Angelique,S22,66,I2,-1.553,0.92969
Angelique,S22,67,PO10,-0.2258,0.63281
Angelique,S23,0,Fp1,1.0225,0.21094
Angelique,S23,1,AF7,0.3798,0.35156
Angelique,S23,2,AF3,1.207,0.07031
Angelique,S23,3,F1,0.7635,0.25781
Angelique,S23,4,F3,1.59,0.08594
Angelique,S23,5,F5,-0.9308,0.82031
Angelique,S23,6,F7,0.5537,0.28906
Angelique,S23,7,FT7,1.3194,0.11719
Angelique,S23,8,FC5,0.3452,0.41406
Angelique,S23,9,FC3,1.5044,0.05469
Angelique,S23,10,FC1,2.1012,0.00781
Angelique,S23,11,C1,0.5838,0.30469
Angelique,S23,12,C3,-1.0736,0.86719
Angelique,S23,13,C5,-0.7,0.61719
Angelique,S23,14,T7,1.5303,0.05469
Angelique,S23,15,TP7,0.5323,0.32031
Angelique,S23,16,CP5,1.3407,0.08594
Angelique,S23,17,CP3,-0.5321,0.69531
Angelique,S23,18,CP1,-0.2028,0.60156
Angelique,S23,19,P1,-0.1272,0.58594
Angelique,S23,20,P3,1.0001,0.16406
Angelique,S23,21,P5,1.3664,0.08594
Angelique,S23,22,P7,0.9399,0.22656
Angelique,S23,23,P9,0.5154,0.35156
Angelique,S23,24,PO7,1.5257,0.03906
Angelique,S23,25,PO3,0.684,0.25781
Angelique,S23,26,O1,1.3142,0.11719
Angelique,S23,27,Iz,1.508,0.07031
Angelique,S23,28,Oz,0.777,0.30469
Angelique,S23,29,POz,-1.3101,0.88281
Angelique,S23,30,Pz,1.4361,0.07031
Angelique,S23,31,CPz,-0.3863,0.64844
Angelique,S23,32,Fpz,-0.9314,0.77344
Angelique,S23,33,Fp2,1.3151,0.08594
Angelique,S23,34,AF8,1.3007,0.10156
Angelique,S23,35,AF4,0.465,0.33594
Angelique,S23,36,AFz,-0.2128,0.60156
Angelique,S23,37,Fz,1.6966,0.02344
Angelique,S23,38,F2,1.0615,0.19531
Angelique,S23,39,F4,2.0341,0.02344
Angelique,S23,40,F6,-0.3959,0.61719
Angelique,S23,41,F8,-1.4617,0.92969
Angelique,S23,42,FT8,0.0142,0.47656
Angelique,S23,43,FC6,-0.9312,0.82031
Angelique,S23,44,FC4,0.6347,0.27344
Angelique,S23,45,FC2,-0.6965,0.72656
Angelique,S23,46,FCz,1.3472,0.10156
Angelique,S23,47,Cz,-0.0809,0.53906
Angelique,S23,48,C2,1.1187,0.13281
Angelique,S23,49,C4,-0.0722,0.53906
Angelique,S23,50,C6,0.8507,0.24219
Angelique,S23,51,T8,1.3221,0.10156
Angelique,S23,52,TP8,2.0436,0.00781
Angelique,S23,53,CP6,0.5048,0.33594
Angelique,S23,54,CP4,0.8932,0.16406
Angelique,S23,55,CP2,-0.3221,0.58594
Angelique,S23,56,P2,1.3534,0.10156
Angelique,S23,57,P4,1.0509,0.16406
Angelique,S23,58,P6,0.9759,0.17969
Angelique,S23,59,P8,2.2877,0.00781
Angelique,S23,60,P10,2.3186,0.00781
Angelique,S23,61,PO8,1.9921,0.00781
Angelique,S23,62,PO4,0.3842,0.35156
Angelique,S23,63,O2,-0.3097,0.58594
Angelique,S23,64,PO9,-0.2736,0.57031
Angelique,S23,65,I1,1.2373,0.11719
Angelique,S23,66,I2,1.7268,0.03906
Angelique,S23,67,PO10,2.0681,0.00781
Angelique,S24,0,Fp1,-0.6779,0.71094
Angelique,S24,1,AF7,1.3729,0.08594
Angelique,S24,2,AF3,0.1563,0.47656
Angelique,S24,3,F1,-0.3879,0.58594
Angelique,S24,4,F3,-0.3368,0.60156
