dataset,subject,boost,tdca_z,tdca_p,a1_z,a1_p,roi_z,roi_p,loc_hit,loc_z
Angelique,S37,0.2,1.4006115531007237,0.046875,1.114629259148918,0.140625,1.1662440404145793,0.1640625,True,2.477282889643491
Angelique,S38,0.2,-0.14766680801644078,0.546875,0.5192268213992854,0.328125,0.916380036297631,0.2421875,True,2.080850523600627
Talia,S01,0.2,0.7796617408614628,0.4375,0.7033868310400644,0.1875,1.1465599379031273,0.15625,False,0.6279511639582392
Talia,S02,0.2,-0.6546831382098705,0.6875,0.8048679229191279,0.4375,-1.5216964703938256,0.90625,False,-0.5023135056191455
Talia,S03,0.2,0.2944714376023361,0.4375,0.8234996814865164,0.3125,1.5855190109752095,0.09375,False,1.6150471138075133
Talia,S04,0.2,0.7270140776580238,0.3125,-0.03795353862573287,0.5625,1.3613705942176761,0.03125,False,-1.8580770430396383
Talia,S05,0.2,-1.2266695978376425,0.8125,-0.8235513274506168,0.8125,-0.4459593816648851,0.53125,False,-1.0283234253173614
Talia,S06,0.2,-1.8001402773118673,0.9375,0.09565192598950945,0.4375,1.3558644004954203,0.03125,False,-0.13754761274414148
Talia,S07,0.2,-0.5757278772127307,0.6875,-0.7757256299766827,0.8125,0.5867976166945842,0.28125,False,-0.7452276832383108
Talia,S08,0.2,0.8883217274835759,0.1875,0.7026667368483015,0.3125,-0.20411498756061877,0.53125,True,1.5964231815900038
Talia,S09,0.2,0.4472957872225441,0.1875,0.30151823008070017,0.4375,-0.25806281694821964,0.65625,False,-0.3880161744154092
Talia,S10,0.2,-1.0774893938969663,0.6875,0.6176025571558349,0.3125,0.907914861652041,0.34375,False,0.8050341427986372
Talia,S11,0.2,0.45766658824806866,0.3125,1.3224848227491337,0.1875,0.8808717610881535,0.21875,False,0.9843582329013923
Talia,S12,0.2,0.5585165653191453,0.3125,0.512379495926314,0.3125,0.1903013176948877,0.46875,False,0.375274512071759
Talia,S13,0.2,0.9801211439035991,0.1875,0.7724255801873224,0.3125,-1.0131085068230037,0.78125,False,-0.18168601226461217
Talia,S14,0.2,-1.1550820140283213,0.9375,0.5094058328842122,0.3125,1.5248651199190755,0.03125,True,1.1305204052268956
Talia,S15,0.2,1.015354296290381,0.1875,0.6382169521934403,0.4375,1.4923052254177804,0.09375,False,0.4550780878853542
Angelique,S02,0.3,1.4140450820154578,0.046875,0.9725169151429413,0.171875,1.6552069957488609,0.0546875,False,0.34418755206279467
Angelique,S03,0.3,1.4389688519995298,0.046875,1.433843657025827,0.109375,1.851679357282787,0.0390625,True,2.2084544470981453
Angelique,S04,0.3,1.5825610161191728,0.078125,2.213906193575439,0.015625,2.0870709131139416,0.0234375,True,2.866087808960125
Angelique,S05,0.3,2.1418154061762524,0.015625,1.9856294141749036,0.015625,2.2510725243212573,0.0078125,True,2.1513143623146354
Angelique,S07,0.3,1.9731042591271577,0.015625,0.5407898775328406,0.265625,0.07415211868304221,0.4453125,True,2.186094224625534
Angelique,S08,0.3,1.9793665542876908,0.046875,1.493410126980788,0.078125,1.4798292407489773,0.0546875,True,2.6447306726610744
Angelique,S09,0.3,2.131157005158338,0.015625,1.5839343447868723,0.015625,1.6244015332302724,0.0546875,True,2.5234309459274793
Angelique,S10,0.3,2.879670065109116,0.015625,2.0989970971537306,0.015625,1.90448020831305,0.0390625,True,1.4784274339592791
Angelique,S11,0.3,1.2701312604588673,0.078125,2.079712398672564,0.015625,1.631877073653723,0.0546875,True,2.1795742718725233
Angelique,S13,0.3,2.364410930569308,0.015625,1.7422949747674188,0.015625,1.8445601200274049,0.0546875,True,2.953034149865653
Angelique,S15,0.3,0.5406362660387143,0.234375,1.1366660790441963,0.140625,0.9670560581725077,0.1796875,False,1.3919898255034946
Angelique,S16,0.3,0.8466762729997233,0.171875,0.3876536310271004,0.421875,1.0689185367036085,0.140625,True,1.2877095050498202
Angelique,S18,0.3,1.74515186689096,0.078125,1.0994157080706508,0.109375,1.4892011879376637,0.0859375,True,1.68545896443151
Angelique,S19,0.3,2.818822479304706,0.015625,1.9614258346574653,0.015625,1.8321857019707002,0.0546875,False,0.4267868382397777
Angelique,S21,0.3,3.125936097915639,0.015625,2.22541418464118,0.015625,2.030493072969367,0.0078125,True,1.6740089130772502
Angelique,S22,0.3,0.09958875288041057,0.484375,1.8653100439172436,0.015625,2.097620580033839,0.0234375,True,1.8247417923505562
Angelique,S23,0.3,0.9791739473726437,0.171875,1.5526300102479385,0.046875,0.9978485806733269,0.1484375,False,1.7036368104606627
Angelique,S24,0.3,1.7598564509422334,0.078125,1.7657398040735606,0.046875,1.7392886445478521,0.0390625,False,0.1881076194157422
Angelique,S25,0.3,2.430832098621078,0.015625,1.6263792645830382,0.015625,1.6916274033961831,0.0390625,True,2.4206596825189846
Angelique,S26,0.3,2.464200990045305,0.015625,0.6998367593867257,0.234375,0.8928920797798148,0.2109375,False,-1.134249677631234
Angelique,S27,0.3,2.152060410880815,0.015625,2.5688094530127437,0.015625,1.8631334155641812,0.0078125,True,2.8775628896657026
Angelique,S28,0.3,1.041752953783365,0.203125,0.8079271323064471,0.203125,1.4303132330288943,0.0859375,True,2.0498435038096696
Angelique,S29,0.3,1.6899358520021859,0.015625,1.5752791681937701,0.046875,1.8281139321742976,0.0234375,True,2.625687340871139
Angelique,S31,0.3,2.834605611695928,0.015625,2.18015863318338,0.015625,2.02866046890431,0.0234375,True,3.0839809561367715
Angelique,S32,0.3,2.6080383409290158,0.015625,1.9761139440722042,0.015625,1.6281735865122764,0.0546875,True,2.3220164981625437
Angelique,S33,0.3,1.5340324055965604,0.078125,1.414078118632598,0.078125,1.16027240374138,0.1328125,False,0.9550117796803629
Angelique,S34,0.3,2.3008554280306908,0.015625,1.3185571385754682,0.109375,1.1056608903433716,0.1796875,False,-0.3967948578328575
Angelique,S35,0.3,1.9366474801455986,0.015625,1.3271518137417706,0.078125,1.8068978208042596,0.0234375,False,2.072004249130823
Angelique,S37,0.3,2.578367256518469,0.015625,1.4967460211518555,0.078125,1.7381338113255675,0.0078125,True,2.52202119735113
Angelique,S38,0.3,1.3019779967323712,0.109375,1.3047328808098837,0.109375,1.5459149463859292,0.0703125,False,2.235529148968214
Talia,S01,0.3,1.8086158724537913,0.0625,1.1899910641391287,0.0625,1.5865652645703765,0.09375,True,2.0602035735436623
Talia,S02,0.3,0.02971490725776243,0.4375,1.041017204467706,0.0625,-1.1101833435031272,0.84375,False,0.05340065606405952
Talia,S03,0.3,1.2213808144461868,0.1875,1.1005731085877297,0.1875,1.6825757252483973,0.03125,False,2.080562134907398
Talia,S04,0.3,1.3888837583620612,0.1875,0.049208462930773536,0.4375,1.6750658125588154,0.03125,False,0.1061115622762474
Talia,S05,0.3,-0.0933665646333201,0.5625,0.05861119983113126,0.5625,0.11330478209056159,0.46875,True,1.406199965411784
Talia,S06,0.3,-1.6049646149485197,0.9375,0.411415929816047,0.4375,1.708563682930378,0.03125,False,0.212946206191696
Talia,S07,0.3,-0.37013798373495793,0.5625,-0.301320246898085,0.5625,0.9248451631427735,0.21875,False,-0.4487072878123877
Talia,S08,0.3,1.4395988213190885,0.0625,1.1153925151530046,0.0625,0.8849926022611638,0.15625,True,1.7945059242881252
Talia,S09,0.3,0.701792659071425,0.1875,0.34444659719476883,0.4375,0.03318793868012475,0.46875,False,1.2839113684509507
Talia,S10,0.3,-0.3367278202885801,0.6875,0.9749300220946508,0.1875,1.219174093286155,0.09375,False,1.2207990131481188
Talia,S11,0.3,0.7119510823095165,0.1875,1.5040144974278504,0.1875,1.1697787676282947,0.15625,False,1.0568899876442779
Talia,S12,0.3,1.1779154858019667,0.1875,0.7348290749147225,0.3125,0.8057907199744022,0.28125,True,1.7497666007685333
Talia,S13,0.3,2.256542837324137,0.0625,1.235108535906868,0.1875,-0.10325085546984487,0.53125,True,1.4394035668496354
Talia,S14,0.3,-0.12130471698378971,0.3125,0.9192429490522842,0.3125,1.6820777879122364,0.03125,True,1.7913112370967021
Talia,S15,0.3,1.1156060259621785,0.1875,0.9626127356399872,0.1875,1.6809880004458138,0.03125,False,1.2157958236375865
Angelique,S02,0.5,2.899519851145939,0.015625,1.876985073377997,0.015625,2.1850842649561324,0.0078125,True,1.5551821732867184
Angelique,S03,0.5,2.941966127294931,0.015625,2.1664856776828776,0.015625,2.2103576000347545,0.0078125,True,2.3541261312881168
Angelique,S04,0.5,2.7168340466524143,0.015625,2.3020990936685277,0.015625,2.3577803713203016,0.0078125,True,2.292089707796099
Angelique,S05,0.5,2.9303006103766887,0.015625,2.0970443672462067,0.015625,2.3638682011167425,0.0078125,True,2.3022759130166888
Angelique,S07,0.5,3.025910525250926,0.015625,1.2298506160958673,0.140625,1.0327768819057201,0.1484375,True,2.115415167569121
Angelique,S08,0.5,3.0883874425737448,0.015625,2.15830011160009,0.015625,2.080177359739722,0.0078125,True,2.278502700674308
Angelique,S09,0.5,3.115345457487134,0.015625,1.9348827035715992,0.015625,2.212521927686849,0.0078125,True,2.1253999504408814
Angelique,S10,0.5,3.062800767462667,0.015625,2.067290711872093,0.015625,2.2494890490186696,0.0078125,True,1.452516911484779
Angelique,S11,0.5,2.4750511130344703,0.015625,2.024198143622171,0.015625,2.1731763047098744,0.0078125,True,2.0830555897163445
Angelique,S13,0.5,2.949037407508016,0.015625,1.8951884661991545,0.015625,2.214944024536536,0.0078125,True,1.7332910144670048
Angelique,S15,0.5,2.4990744200086223,0.015625,1.7991685599326606,0.015625,1.907266011724408,0.0234375,True,2.6387267801883554
Angelique,S16,0.5,2.5895438259958166,0.015625,1.3655942956660692,0.015625,1.7679855066046761,0.046875,True,1.5875079795338491
Angelique,S18,0.5,2.931254743167187,0.015625,1.5808648705021706,0.015625,2.152789084243216,0.0078125,True,1.7306400250472362
Angelique,S19,0.5,2.963630281961831,0.015625,2.028359999737255,0.015625,2.3007940788992265,0.0078125,True,1.8212667550608246
Angelique,S21,0.5,3.083837564305353,0.015625,2.198504593653552,0.015625,2.2621568001418617,0.0078125,True,2.0794640866630196
Angelique,S22,0.5,2.6835802362021135,0.015625,2.1655802675515368,0.015625,2.37455992133405,0.0078125,True,2.522640027033231
Angelique,S23,0.5,2.670986061630251,0.015625,2.0915731116966434,0.015625,1.9898126784244756,0.0234375,True,2.323025343276093
Angelique,S24,0.5,2.6330424745020102,0.015625,1.956378091501319,0.015625,2.26332905358927,0.0078125,True,1.8770587146998148
Angelique,S25,0.5,2.8964874579194846,0.015625,1.9379113152210123,0.015625,2.3195227692519413,0.0078125,True,1.998164726460462
Angelique,S26,0.5,3.10163719744921,0.015625,1.9933076659771043,0.015625,2.112792739925908,0.0234375,False,1.1574072402661155
Angelique,S27,0.5,2.8273273561075025,0.015625,2.311959447598326,0.015625,2.306205575896404,0.0078125,True,2.2430510184152026
Angelique,S28,0.5,2.480387694459272,0.015625,1.7248287236475812,0.015625,2.16912992315811,0.0078125,True,2.4554689034682444
Angelique,S29,0.5,2.719162558777131,0.015625,2.1703273880993383,0.015625,2.2332790459197387,0.0078125,True,2.3189599073139955
Angelique,S31,0.5,3.1888041924022312,0.015625,2.086820279718033,0.015625,2.334298725868145,0.0078125,True,1.8783956769830137
Angelique,S32,0.5,3.181926723697539,0.015625,2.0174347961706647,0.015625,2.2241344742557683,0.0078125,True,2.116790270820749
Angelique,S33,0.5,2.893296679744982,0.015625,2.1823643088589084,0.015625,2.025073118036489,0.0078125,True,1.9341867668863386
Angelique,S34,0.5,2.9107121163769527,0.015625,1.5568402360943836,0.078125,1.9243548447099574,0.0078125,True,1.4649858208805833
Angelique,S35,0.5,3.0925157155668264,0.015625,1.979046361403236,0.015625,2.2078804937463326,0.0078125,True,1.4400876275111587
Angelique,S37,0.5,3.124380413320499,0.015625,1.9423838401906774,0.015625,2.2210572533888873,0.0078125,True,2.228399525155876
Angelique,S38,0.5,2.9345792916855062,0.015625,1.983573156760557,0.015625,2.168103841943341,0.0078125,True,2.258413764714554
Talia,S01,0.5,2.3171610058618266,0.0625,1.5748719123263084,0.0625,1.8588650965166291,0.03125,True,1.802470119057193
Talia,S02,0.5,1.4165215730139928,0.0625,1.3380201375535266,0.0625,0.9362494700339066,0.21875,True,1.37159847571368
Talia,S03,0.5,2.1506944177852443,0.0625,1.3667200402219821,0.0625,1.804894387798009,0.03125,True,1.9034619225974843
Talia,S04,0.5,2.0337192433761158,0.0625,0.4934844986110224,0.3125,1.8921327926932092,0.03125,True,1.7103469460542702
Talia,S05,0.5,2.07897501123409,0.0625,1.0668197074588357,0.1875,1.156932261573762,0.09375,True,1.7237368398194957
Talia,S06,0.5,0.7847320409673791,0.1875,1.1103597697743974,0.1875,1.8980937402898672,0.03125,False,1.2975237573784566
Talia,S07,0.5,1.1752264892231947,0.1875,0.6042262648964792,0.1875,1.4925477554084157,0.03125,True,1.032844260458745
Talia,S08,0.5,2.1374532573641183,0.0625,1.3988941136988304,0.0625,1.729688577308356,0.03125,True,1.5900218710764005
Talia,S09,0.5,2.042064624529395,0.0625,0.7542008372131249,0.1875,0.7844754118218977,0.28125,True,2.0056461231877023
Talia,S10,0.5,1.6911442694842065,0.0625,1.5039414173684693,0.0625,1.6210711881977973,0.03125,True,1.7092412915753512
Talia,S11,0.5,1.3905206705025772,0.1875,1.735017338122924,0.0625,1.584596689344015,0.09375,True,1.640770173109263
Talia,S12,0.5,1.9938897090255485,0.0625,1.2395370192021755,0.1875,1.5764836593416087,0.09375,True,2.0350521292949657
Talia,S13,0.5,2.1146407884295697,0.0625,1.6411728913673034,0.0625,1.529264835358225,0.09375,True,1.3474403116308338
Talia,S14,0.5,1.8899296555995113,0.0625,1.3247374756768917,0.0625,1.8366722827042041,0.03125,True,1.9904282054425522
Talia,S15,0.5,1.7907860666384114,0.0625,1.452384025913203,0.0625,1.8469455781812398,0.03125,True,2.193910821379732
